string,string,string,string,string,string
zone,saba_suburbs_03,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,,
zone,dev_br_mechanics_alcohol,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,,
zone,dev_br_mechanics_armor,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,,
zone,dev_br_mechanics_medical,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,,
zone,dev_br_mechanics_military,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,,
zone,dev_br_mechanics_plunder,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,,
zone,map_bunker00,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_bunker01,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_bunker02,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_bunker03,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_bunker04,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_bunker05,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_bunker06,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_bunker07,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_bunker09,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_bunker10,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_bunker11,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_xouthouse,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_xshed,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,map_xbarn,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,stadium_computer_room,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,stadium_boardroom,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
zone,guarantee_epic_cache,mp/loot/core/gwai/lootset_global.csv,mp/loot/core/gwai/lootset_cache_spawns.csv,1,
itemCache,br_loot_cache,mp/loot/core/gwai/lootset_cache_base.csv,,,
itemCache,br_loot_cache_lege,mp/loot/core/gwai/lootset_cache_lege.csv,,,
scriptCache,agent_backpack,mp/loot/core/gwai/lootset_agent_backpack.csv,1000,,
