string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,15,,,,1,0,0
1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,30,,,,1,0,0
smugg_p1_end,6,0,0,10,0,10,0,2,6,0,4,0,0,0,1,0,0,0,0,0,0,3,24,0,15,10,,wave_veh_spawners,cp_donetsk_heli_spawns,ai_ground_veh_spawner,smugg_p1_end,1,0,0
smugg_p2_intro,8,0,0,10,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,5,10,,wave_veh_spawners,cp_donetsk_heli_spawns,-ai_ground_veh_spawner,smugg_p2_intro,1,0,0
smugg_p2_truck,10,0,0,4,0,6,0,2,10,0,0,0,0,0,6,0,0,0,0,0,0,3,24,0,5,5,,wave_veh_spawners,cp_donetsk_heli_spawns,-ai_ground_veh_spawner,smugg_p2_truck,1,0,1
smugg_p2_openexfil,10,2,0,2,2,2,0,2,2,2,2,0,0,0,6,2,0,0,0,0,1,3,20,0,6,15,,wave_veh_spawners,cp_donetsk_heli_spawns,-ai_ground_veh_spawner,smugg_p2_openexfil,1,0,1
smugg_p3_intro,12,0,0,16,0,12,0,0,8,0,6,0,0,0,1,0,0,0,0,0,0,3,24,2,6,15,,wave_veh_spawners,cp_donetsk_heli_spawns,-ai_ground_veh_spawner,smugg_p3_intro,1,0,0
smugg_p3_hack1,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,6,8,,,smugg_p3_hack1,0.5,0,0
smugg_p3_intro_no_heli,10,0,0,8,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,14,4,6,8,,,smugg_p3_intro_no_heli,0.5,0,0
smugg_p3_hack3_laser,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,4,6,5,,,smugg_p3_hack3_bomber,1,1,0
smugg_p3_hack3_bomber,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,13,2,6,5,,,smugg_p3_hack3_laser,1,1,0
smugg_p3_tower,2,0,0,14,0,10,0,0,2,0,8,0,0,0,2,1,0,0,0,0,0,3,22,2,6,15,,wave_veh_spawners,cp_donetsk_heli_spawns,-ai_ground_veh_spawner,smugg_p3_tower,1,0,0
smugg_p3_train,10,0,0,8,0,6,0,6,10,0,0,0,0,1,1,0,0,0,0,0,0,3,24,2,6,15,,wave_veh_spawners,cp_donetsk_heli_spawns,ai_ground_veh_spawner,smugg_p3_train,1,0,0
overwatch_low,6,0,0,8,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,10,10,,wave_veh_spawners,cp_donetsk_heli_spawns,ai_ground_veh_spawner,overwatch_low,1,0,0
overwatch_high,12,0,0,8,0,2,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,3,20,0,10,10,,wave_veh_spawners,cp_donetsk_heli_spawns,ai_ground_veh_spawner,overwatch_high,1,0,0
overwatch_laser,0,10,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,20,0,10,10,,wave_veh_spawners,cp_donetsk_heli_spawns,ai_ground_veh_spawner,overwatch_laser,0.5,0,0
ml_p3,1,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,6,10,,,ml_p3,1,0,0
airfield_default_1,24,0,0,16,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,24,6,6,15,,,airfield_default_2,0.5,0,0
airfield_default_2,24,0,0,16,0,2,0,0,8,0,0,0,0,0,3,2,0,0,0,0,0,3,24,8,6,15,,,airfield_default_3,0.25,0,0
airfield_default_3,30,0,0,16,0,2,0,2,8,0,0,0,0,0,3,1,0,0,0,0,0,3,24,10,6,15,,,airfield_default_4,0.25,0,0
airfield_default_4,30,0,0,8,0,2,0,0,8,0,0,0,0,0,2,1,0,0,0,0,0,3,24,12,6,10,,,airfield_default_5,0.2,0,0
airfield_default_5,0,20,0,0,20,0,10,2,8,0,0,0,0,0,1,0,0,0,0,0,0,3,24,15,6,5,,,airfield_default_5,0.2,0,0
va_init_veh,12,0,0,10,0,10,0,0,10,0,0,10,0,0,3,1,0,0,0,0,0,3,24,0,8,10,,wave_veh_spawners,cp_donetsk_heli_spawns,-ai_ground_veh_spawner,va_init_veh,1,0,1
apc_escort,4,0,4,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,24,0,6,5,,,apc_escort,0.5,0,1
armsrace_cache1,2,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,8,0,6,15,,,armsrace_cache1,0.5,0,0
armsrace_cache1_2,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,8,0,6,15,,,armsrace_cache1_2,1,0,0
armsrace_cache2,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,0,6,15,,,armsrace_cache2,1,0,0
armsrace_cache2_2,0,0,4,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,3,9,0,6,15,,,armsrace_cache2_2,1,0,0
armsrace_cache4,3,0,6,0,3,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,18,0,6,15,,,armsrace_cache4,1,0,0
armsrace_cache4_2,1,2,5,2,2,0,5,0,0,1,0,2,3,0,0,0,0,0,0,0,0,3,18,0,6,15,,,armsrace_cache4_2,1,0,0
payload_alleyside,4,4,0,4,5,4,0,0,2,0,0,0,0,0,1,0,0,2,0,0,0,3,18,0,6,15,,,payload_alleyside,1,0,0
payload_parking_lot,0,4,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,3,8,0,6,15,,,payload_parking_lot,0.5,0,0
