string,string,string,string,string,string,int
zone,saba_suburbs_10,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_12,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,saba_suburbs_03,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_small,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_medium,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_large,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_hero,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,building_1,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,building_2,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_building_01,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_building_02,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_building_03,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_building_04,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_building_05,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_building_06,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_building_07,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_building_08,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_building_09,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_building_10,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_building_11,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone,0
zone,gulag_dom,mp/loot/br/default/lootset_saba_gulag.csv,mp/loot/br/default/lootset_cache_spawns_gulag.csv,,#Zone,0
zone,dev_br_mechanics_alcohol,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#DEV,0
zone,dev_br_mechanics_armor,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#DEV,0
zone,dev_br_mechanics_medical,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#DEV,0
zone,dev_br_mechanics_military,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#DEV,0
zone,dev_br_mechanics_plunder,mp/loot/br/default/lootset_global.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#DEV,0
itemCache,br_loot_cache,mp/loot/br/default/lootset_cache_base.csv,,,50,0
itemCache,br_loot_cache_lege,mp/loot/br/default/lootset_cache_lege.csv,,,50,0
itemCache,br_loot_cache_gulag,mp/loot/br/default/lootset_cache_gulag.csv,,,20,0
itemCache,br_loot_cache_stronghold,mp/loot/br/default/lootset_cache_stronghold.csv,,,20,0
itemCache,br_loot_cache_blacksite,mp/loot/br/default/lootset_cache_blacksite.csv,,,20,0
itemCache,br_scavenger_quest_cache,mp/loot/br/default/lootset_contract_scav1.csv,mp/loot/br/default/lootset_contract_scav2.csv,mp/loot/br/default/lootset_contract_scav3.csv,20,0
itemCache,dmz_supply_drop,mp/loot/br/default/lootset_supply_drop.csv,,,20,0
itemCache,br_quest_safe,mp/loot/br/default/lootset_contract_safe1.csv,mp/loot/br/default/lootset_contract_safe2.csv,mp/loot/br/default/lootset_contract_safe3.csv,20,0
itemCache,brloot_assassination_phone,mp/loot/br/default/lootset_contract_asn.csv,,,20,0
itemCache,brloot_scavenger_phone,mp/loot/br/default/lootset_contract_scav1.csv,mp/loot/br/default/lootset_contract_scav2.csv,mp/loot/br/default/lootset_contract_scav3.csv,20,0
itemCache,brloot_vip_phone,mp/loot/br/default/lootset_contract_asn.csv,,,20,0
itemCache,brloot_timedrun_phone,mp/loot/br/default/lootset_contract_asn.csv,,,20,0
itemCache,brloot_safecracker_phone,mp/loot/br/default/lootset_contract_safe1.csv,mp/loot/br/default/lootset_contract_safe2.csv,mp/loot/br/default/lootset_contract_safe3.csv,20,0
itemCache,cache_medicine_cabinet,mp/loot/br/default/lootset_cache_medicine_cabinet.csv,,,25,0
itemCache,cache_toolbox,mp/loot/br/default/lootset_cache_toolbox.csv,,,25,0
itemCache,cache_cash_register,mp/loot/br/default/lootset_cache_cash_register.csv,,,25,0
itemCache,dmz_crate_wood,mp/loot/br/default/lootset_cache_static.csv,,,25,0
itemCache,cache_medical_box_wall,mp/loot/br/default/lootset_cache_medical_box_wall.csv,,,25,0
itemCache,dmz_hidden_container_common,mp/loot/br/default/lootset_cache_hidden_container.csv,,,25,0
itemCache,cache_duffel_bag_01,mp/loot/br/default/lootset_cache_duffel_bag.csv,,,25,0
itemCache,cache_duffel_bag_02,mp/loot/br/default/lootset_cache_duffel_bag.csv,,,25,0
itemCache,cache_hanging_clothes,mp/loot/br/default/lootset_cache_hanging_clothes.csv,,,25,0
itemCache,cache_weapon_locker,mp/loot/br/default/lootset_cache_weapon_locker.csv,,,25,0
itemCache,cache_gulag_west_3,mp/loot/br/default/lootset_cache_gulag_body.csv,,,25,0
itemCache,cache_gulag_west_4,mp/loot/br/default/lootset_cache_gulag_body.csv,,,25,0
itemCache,cache_gulag_east_3,mp/loot/br/default/lootset_cache_gulag_body.csv,,,25,0
itemCache,cache_gulag_east_4,mp/loot/br/default/lootset_cache_gulag_body.csv,,,25,0
scriptCache,agent_milestone_kills3,mp/loot/br/default/lootset_agent_milestone_kills3.csv,10,,,0
scriptCache,agent_milestone_kills2,mp/loot/br/default/lootset_agent_milestone_kills2.csv,10,,,0
scriptCache,agent_milestone_kills1,mp/loot/br/default/lootset_agent_milestone_kills1.csv,10,,,0
scriptCache,agent_backpack,mp/loot/br/default/lootset_global.csv,25,,,0
scriptCache,blacksite_boss_backpack,mp/loot/br/default/lootset_blacksite_boss_backpack.csv,25,,,0
scriptCache,bomb_defuse_reward,mp/loot/br/default/lootset_stronghold_bomb_defuse_reward.csv,25,,,0
scriptCache,sc_gulag_weapons,mp/loot/br/default/lootset_gulag_weapons.csv,100,,,0
scriptCache,sc_gulag_items,mp/loot/br/default/lootset_gulag_items.csv,25,,,0
initialScriptableState,br_loot_cache,closed_usable,,,,0
initialScriptableState,br_loot_cache_gulag,closed_usable,,,,0
initialScriptableState,br_loot_cache_lege,closed_usable,,,,0
initialScriptableState,br_loot_cache_stronghold,closed_usable,,,,0
initialScriptableState,br_loot_cache_blacksite,closed_usable,,,,0
initialScriptableState,brloot_backpack,closed_usable,,,,0
initialScriptableState,brloot_backpack_player_large,closed_usable,,,,0
initialScriptableState,brloot_backpack_player_medium,closed_usable,,,,0
initialScriptableState,brloot_backpack_player_small,closed_usable,,,,0
initialScriptableState,cache_base,closed_usable,,,,0
initialScriptableState,cache_cash_register,closed_usable,,,,0
initialScriptableState,cache_duffel_bag_01,closed_usable,,,,0
initialScriptableState,cache_duffel_bag_02,closed_usable,,,,0
initialScriptableState,cache_hanging_clothes,closed_usable,,,,0
initialScriptableState,cache_medical_box_wall,closed_usable,,,,0
initialScriptableState,cache_medicine_cabinet,closed_usable,,,,0
initialScriptableState,cache_toolbox,closed_usable,,,,0
initialScriptableState,cache_weapon_locker,closed_usable,,,,0
initialScriptableState,dmz_hidden_container_common,closed_usable,,,,0
initialScriptableState,dmz_crate_wood,closed_usable,,,,0
initialScriptableState,cache_gulag_west_3,closed_usable,,,,0
initialScriptableState,cache_gulag_west_4,closed_usable,,,,0
initialScriptableState,cache_gulag_east_3,closed_usable,,,,0
initialScriptableState,cache_gulag_east_4,closed_usable,,,,0
