string,string,string,string
fe_op_crib_male_01_idle_loadout_01_in,0.4,0,idle_blend
fe_op_crib_female_01_idle_loadout_01_in,0.4,0,idle_blend
fe_op_crib_male_01_idle_loadout_01,0.4,0,idle_blend
fe_op_crib_female_01_idle_loadout_01,0.4,0,idle_blend
fe_op_crib_male_01_idle_loadout_01_out,0.4,0,idle_blend
fe_op_crib_female_01_idle_loadout_01_out,0.4,0,idle_blend
fe_op_crib_male_01_killstreak_01_in,0.4,0,idle_blend
fe_op_crib_female_01_killstreak_01_in,0.4,0,idle_blend
fe_op_crib_male_01_killstreak_01_out,0.4,0,idle_blend
fe_op_crib_female_01_killstreak_01_out,0.4,0,idle_blend
iw9_fe_op_select_aksel_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_aksel_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_aksel_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_aksel_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_aksel_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_calisto_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_calisto_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_calisto_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_calisto_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_calisto_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_chili_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_chili_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_chili_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_chili_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_chili_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_conor_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_conor_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_conor_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_conor_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_conor_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_farah_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_farah_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_farah_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_farah_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_farah_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_fender_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_fender_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_fender_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_fender_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_fender_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_generic_female_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_generic_female_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_generic_female_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_generic_female_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_generic_female_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_generic_female_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_generic_female_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_generic_female_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_generic_female_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_generic_female_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_generic_male_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_generic_male_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_generic_male_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_generic_male_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_generic_male_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_generic_male_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_generic_male_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_generic_male_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_generic_male_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_generic_male_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_ghost_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_ghost_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_ghost_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_ghost_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_ghost_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_gus_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_gus_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_gus_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_gus_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_gus_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_hachi_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_hachi_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_hachi_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_hachi_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_hachi_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_horangi_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_horangi_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_horangi_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_horangi_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_horangi_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_hutch_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_hutch_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_hutch_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_hutch_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_hutch_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_kleo_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_kleo_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_kleo_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_kleo_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_kleo_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_nova_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_nova_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_nova_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_nova_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_nova_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_oni_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_oni_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_oni_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_oni_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_oni_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_price_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_price_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_price_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_price_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_price_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_ramstein_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_ramstein_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_ramstein_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_ramstein_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_ramstein_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_reyes_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_reyes_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_reyes_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_reyes_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_reyes_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_roze_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_roze_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_roze_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_roze_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_roze_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_soap_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_soap_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_soap_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_soap_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_soap_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_stiletto_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_stiletto_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_stiletto_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_stiletto_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_stiletto_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_tarzan_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_tarzan_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_tarzan_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_tarzan_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_tarzan_west_intro_01,0.4,0,idle_blend
iw9_fe_op_select_zero_east_confirm_01,1,0,idle_blend
iw9_fe_op_select_zero_east_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_zero_east_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_zero_east_idle_01,0.4,0,idle_blend
iw9_fe_op_select_zero_east_intro_01,0.4,0,idle_blend
iw9_fe_op_select_zimo_west_confirm_01,1,0,idle_blend
iw9_fe_op_select_zimo_west_confirm_idle_01,0.4,0,idle_blend
iw9_fe_op_select_zimo_west_confirm_idle_OUT_01,0.4,0,idle_blend
iw9_fe_op_select_zimo_west_idle_01,0.4,0,idle_blend
iw9_fe_op_select_zimo_west_intro_01,0.4,0,idle_blend
