string,string,string,string,string,string,string,string,string
kilgore_eastern,iw9_fe_op_select_ramstein_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_ramstein_west_idle_01,iw9_fe_op_select_ramstein_west_confirm_01,iw9_fe_op_select_ramstein_west_confirm_idle_01,iw9_fe_op_select_ramstein_west_confirm_idle_OUT_01,iw9_br_soscar14_mp+rec_soscar14+bar_br_p18_soscar14+stockr_dm_p18_soscar14+drum_br_p18+ironsdefault_soscar14+selectauto_soscar+ammo_762n,
calisto_eastern,iw9_fe_op_select_calisto_east_intro_01,iw9_fe_op_select_generic_female_east_intro_01_xcam,iw9_fe_op_select_calisto_east_idle_01,iw9_fe_op_select_calisto_east_confirm_01,iw9_fe_op_select_calisto_east_confirm_idle_01,iw9_fe_op_select_calisto_east_confirm_idle_OUT_01,iw9_ar_schotel_mp+rec_schotel+bar_br_p05+stock_ar_p05+mag_br_p05+pgrip_p05+ironsdefault_schotel+selectsemi_schotel+ammo_762n,
hutch_western,iw9_fe_op_select_hutch_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_hutch_east_idle_01,iw9_fe_op_select_hutch_east_confirm_01,iw9_fe_op_select_hutch_east_confirm_idle_01,iw9_fe_op_select_hutch_east_confirm_idle_OUT_01,iw9_lm_rkilo_mp+rec_rkilo+bar_lm_p04+stock_lmg_p04_rkilo+drum_lm_p04+pgrip_p04+ironsdefault_rkilo+iw9_selectsemi+ammo_762s,offhand_1h_vm_tablet_v0
chili_western,iw9_fe_op_select_chili_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_chili_west_idle_01,iw9_fe_op_select_chili_west_confirm_01,iw9_fe_op_select_chili_west_confirm_idle_01,iw9_fe_op_select_chili_west_confirm_idle_OUT_01,iw9_dm_sbeta_mp+iw9_rec_sbeta+bar_dm_p19+stockr_dm_p19+tube_6_45gvt+iw9_ironsdefault_sbeta+ammo_45gvt+guard_p19+lever_p19,
stiletto_eastern,iw9_fe_op_select_stiletto_east_intro_01,iw9_fe_op_select_generic_female_east_intro_01_xcam,iw9_fe_op_select_stiletto_east_idle_01,iw9_fe_op_select_stiletto_east_confirm_01,iw9_fe_op_select_stiletto_east_confirm_idle_01,iw9_fe_op_select_stiletto_east_confirm_idle_OUT_01,iw9_sh_mbravo_mp+rec_mbravo+bartube_sh_heavy_p13+stockr_sh_p13+tube_3_12g_mbravo+ironsdefault_mbravo+ammo_12g+guard_p13,
kpop_eastern,iw9_fe_op_select_horangi_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_horangi_east_idle_01,iw9_fe_op_select_horangi_east_confirm_01,iw9_fe_op_select_horangi_east_confirm_idle_01,iw9_fe_op_select_horangi_east_confirm_idle_OUT_01,iw9_dm_mike14_mp+iw9_rec_mike14+bar_dm_p18_mike14+stock_dm_light_p18+mag_sn_p18+pgrip_dm_p18+iw9_ironsdefault_mike14+grip_angled01+ammo_762n,
gus_western,iw9_fe_op_select_gus_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_gus_west_idle_01,iw9_fe_op_select_gus_west_confirm_01,iw9_fe_op_select_gus_west_confirm_idle_01,iw9_fe_op_select_gus_west_confirm_idle_OUT_01,iw9_ar_mcharlie_mp+iw9_rec_mcharlie+bar_ar_p08+stock_ar_p08+mag_ar_p08+pgrip_ar_p08+iw9_ironsdefault_mcharlie+iw9_selectsemi+ammo_556n,
zimo_western,iw9_fe_op_select_zimo_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_zimo_west_idle_01,iw9_fe_op_select_zimo_west_confirm_01,iw9_fe_op_select_zimo_west_confirm_idle_01,iw9_fe_op_select_zimo_west_confirm_idle_OUT_01,iw9_ar_mike16_mp+rec_mike16+bar_ar_longhvy_p01+stock_ar_assault_p01+mag_ar_p01+ironsdefault_mike16+iw9_selectsemi+ammo_556n+pgrip_p01,
kleo_western,iw9_fe_op_select_kleo_west_intro_01,iw9_fe_op_select_generic_female_west_intro_01_xcam,iw9_fe_op_select_kleo_west_idle_01,iw9_fe_op_select_kleo_west_confirm_01,iw9_fe_op_select_kleo_west_confirm_idle_01,iw9_fe_op_select_kleo_west_confirm_idle_OUT_01,iw9_sh_mviktor_mp+rec_mviktor+bar_sh_heavy_p13+stockr_sh_p13+mag_sh_p13+ironsdefault_mviktor+ammo_12g,
nova_eastern,iw9_fe_op_select_nova_east_intro_01,iw9_fe_op_select_generic_female_east_intro_01_xcam,iw9_fe_op_select_nova_east_idle_01,iw9_fe_op_select_nova_east_confirm_01,iw9_fe_op_select_nova_east_confirm_idle_01,iw9_fe_op_select_nova_east_confirm_idle_OUT_01,iw9_sm_mpapa5_mp+rec_mpapa5_mp+bar_sm_p02+stock_ar_p02_mpapa5+mag_sm_p02+pgrip_sm_ass_p02+ironsdefault_mpapa5+iw9_selectsemi+ammo_9p,
price_western,iw9_fe_op_select_price_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_price_west_idle_01,iw9_fe_op_select_price_west_confirm_01,iw9_fe_op_select_price_west_confirm_idle_01,iw9_fe_op_select_price_west_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,accessory_cigar_02_lit
ghost_western,iw9_fe_op_select_ghost_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_ghost_west_idle_01,iw9_fe_op_select_ghost_west_confirm_01,iw9_fe_op_select_ghost_west_confirm_idle_01,iw9_fe_op_select_ghost_west_confirm_idle_OUT_01,iw9_ar_scharlie_mp+iw9_rec_scharlie+bar_ar_p05+stock_ar_p05+mag_ar_p05+pgrip_p05+iw9_ironsdefault_scharlie+iw9_selectsemi+ammo_556n,
farah_western,iw9_fe_op_select_farah_west_intro_01,iw9_fe_op_select_generic_female_west_intro_01_xcam,iw9_fe_op_select_farah_west_idle_01,iw9_fe_op_select_farah_west_confirm_01,iw9_fe_op_select_farah_west_confirm_idle_01,iw9_fe_op_select_farah_west_confirm_idle_OUT_01,iw9_ar_akilo_mp+rec_akilo+bar_lm_light_p04+stock_ar_p04+mag_ar_p04+pgrip_p04+ironsdefault_akilo+selectsemi_akilo+ammo_762s,
beta_western,iw9_fe_op_select_generic_male_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_generic_male_west_idle_01,iw9_fe_op_select_generic_male_west_confirm_01,iw9_fe_op_select_generic_male_west_confirm_idle_01,iw9_fe_op_select_generic_male_west_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
milsim_western_1,iw9_fe_op_select_generic_male_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_generic_male_west_idle_01,iw9_fe_op_select_generic_male_west_confirm_01,iw9_fe_op_select_generic_male_west_confirm_idle_01,iw9_fe_op_select_generic_male_west_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
milsim_western_2,iw9_fe_op_select_generic_male_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_generic_male_west_idle_01,iw9_fe_op_select_generic_male_west_confirm_01,iw9_fe_op_select_generic_male_west_confirm_idle_01,iw9_fe_op_select_generic_male_west_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
milsim_western_3,iw9_fe_op_select_generic_male_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_generic_male_west_idle_01,iw9_fe_op_select_generic_male_west_confirm_01,iw9_fe_op_select_generic_male_west_confirm_idle_01,iw9_fe_op_select_generic_male_west_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
milsim_western_4,iw9_fe_op_select_generic_male_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_generic_male_west_idle_01,iw9_fe_op_select_generic_male_west_confirm_01,iw9_fe_op_select_generic_male_west_confirm_idle_01,iw9_fe_op_select_generic_male_west_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
milsim_eastern_1,iw9_fe_op_select_generic_male_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_generic_male_east_idle_01,iw9_fe_op_select_generic_male_east_confirm_01,iw9_fe_op_select_generic_male_east_confirm_idle_01,iw9_fe_op_select_generic_male_east_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
milsim_eastern_2,iw9_fe_op_select_generic_male_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_generic_male_east_idle_01,iw9_fe_op_select_generic_male_east_confirm_01,iw9_fe_op_select_generic_male_east_confirm_idle_01,iw9_fe_op_select_generic_male_east_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
milsim_eastern_3,iw9_fe_op_select_generic_male_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_generic_male_east_idle_01,iw9_fe_op_select_generic_male_east_confirm_01,iw9_fe_op_select_generic_male_east_confirm_idle_01,iw9_fe_op_select_generic_male_east_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
milsim_eastern_4,iw9_fe_op_select_generic_male_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_generic_male_east_idle_01,iw9_fe_op_select_generic_male_east_confirm_01,iw9_fe_op_select_generic_male_east_confirm_idle_01,iw9_fe_op_select_generic_male_east_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
soap_western,iw9_fe_op_select_soap_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_soap_west_idle_01,iw9_fe_op_select_soap_west_confirm_01,iw9_fe_op_select_soap_west_confirm_idle_01,iw9_fe_op_select_soap_west_confirm_idle_OUT_01,iw9_ar_kilo53_mp+ammo_556n+bar_ar_short_p02_kilo53+fourx06+selectsemi_mike4+mag_ar_p02+pgrip_ar_ass_p02+rec_kilo53+stock_ar_assault_p02,
oni_eastern,iw9_fe_op_select_oni_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_oni_east_idle_01,iw9_fe_op_select_oni_east_confirm_01,iw9_fe_op_select_oni_east_confirm_idle_01,iw9_fe_op_select_oni_east_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
gromsko_western,iw9_fe_op_select_tarzan_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_tarzan_west_idle_01,iw9_fe_op_select_tarzan_west_confirm_01,iw9_fe_op_select_tarzan_west_confirm_idle_01,iw9_fe_op_select_tarzan_west_confirm_idle_OUT_01,iw9_la_rpapa7_mp+att_vm_p30_la_rpapa7_rec_v0,
reyes_western,iw9_fe_op_select_reyes_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_reyes_west_idle_01,iw9_fe_op_select_reyes_west_confirm_01,iw9_fe_op_select_reyes_west_confirm_idle_01,iw9_fe_op_select_reyes_west_confirm_idle_OUT_01,iw9_sn_mromeo_mp+rec_mromeo+bar_sn_p21+stock_sn_p21+mag_sn_p21+pgrip_p21+iron_mromeo+ammo_300nm,
luna_western,iw9_fe_op_select_hachi_west_intro_01,iw9_fe_op_select_generic_female_west_intro_01_xcam,iw9_fe_op_select_hachi_west_idle_01,iw9_fe_op_select_hachi_west_confirm_01,iw9_fe_op_select_hachi_west_confirm_idle_01,iw9_fe_op_select_hachi_west_confirm_idle_OUT_01,iw9_ar_mike16_mp+rec_mike16+bar_ar_longhvy_p01+stock_ar_assault_p01+mag_ar_p01+ironsdefault_mike16+iw9_selectsemi+ammo_556n+pgrip_p01,
roze_eastern,iw9_fe_op_select_roze_east_intro_01,iw9_fe_op_select_generic_female_east_intro_01_xcam,iw9_fe_op_select_roze_east_idle_01,iw9_fe_op_select_roze_east_confirm_01,iw9_fe_op_select_roze_east_confirm_idle_01,iw9_fe_op_select_roze_east_confirm_idle_OUT_01,iw9_dm_sbeta_mp+iw9_rec_sbeta+bar_dm_p19+stockr_dm_p19+tube_6_45gvt+iw9_ironsdefault_sbeta+ammo_45gvt+guard_p19+lever_p19,
zero_eastern,iw9_fe_op_select_zero_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_zero_east_idle_01,iw9_fe_op_select_zero_east_confirm_01,iw9_fe_op_select_zero_east_confirm_idle_01,iw9_fe_op_select_zero_east_confirm_idle_OUT_01,iw9_lm_kilo21_mp+rec_kilo21+bar_lm_p02+stock_lm_p02+belt_lm_p02+pgrip_lm_ass_p02+ironsdefault_kilo21+iw9_selectsemi_kilo53+ammo_762n,
conor_eastern,iw9_fe_op_select_conor_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_conor_east_idle_01,iw9_fe_op_select_conor_east_confirm_01,iw9_fe_op_select_conor_east_confirm_idle_01,iw9_fe_op_select_conor_east_confirm_idle_OUT_01,iw9_br_msecho_mp+rec_msecho+bar_br_heavy_p01+stock_sn_p01+mag_br_p01+pgrip_p01+ironsdefault_msecho+selectauto_msecho+ammo_458s,
aksel_eastern,iw9_fe_op_select_aksel_east_intro_01,iw9_fe_op_select_generic_male_east_intro_01_xcam,iw9_fe_op_select_aksel_east_idle_01,iw9_fe_op_select_aksel_east_confirm_01,iw9_fe_op_select_aksel_east_confirm_idle_01,iw9_fe_op_select_aksel_east_confirm_idle_OUT_01,iw9_ar_schotel_mp+rec_schotel+bar_br_p05+stock_ar_p05+mag_br_p05+pgrip_p05+ironsdefault_schotel+selectsemi_schotel+ammo_762n,
ronin_western,iw9_fe_op_select_generic_male_west_intro_01,iw9_fe_op_select_generic_male_west_intro_01_xcam,iw9_fe_op_select_generic_male_west_idle_01,iw9_fe_op_select_generic_male_west_confirm_01,iw9_fe_op_select_generic_male_west_confirm_idle_01,iw9_fe_op_select_generic_male_west_confirm_idle_OUT_01,iw9_ar_mike4_mp+iw9_rec_mike4+bar_ar_p01+stock_ar_p01+mag_ar_p01+pgrip_p01+iw9_ironsdefault_mike4+selectsemi_mike4+ammo_556n,
