string,string,string,string,string,string,string,string,string
shadow,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_shadow_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_left_blood_mp
shadow,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_shadow_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_right_blood_mp
weed,j_head,j_head,j_spine4,j_head,gib_head,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_head_cap,vfx/iw8/weap/_impact/flesh/vfx_imp_flesh_fatal_head_med_dismb
weed,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_blood_mp
weed,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_ri_blood_mp
weed,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_left_blood_mp
weed,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_right_blood_mp
raygun,j_head,j_head,j_spine4,j_head,gib_dismember_head,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_head_cap,vfx/iw8/weap/_impact/flesh/vfx_imp_flesh_fatal_head_med_dismb
raygun,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_dismember_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_blood_mp
raygun,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_dismember_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_ri_blood_mp
raygun,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_dismember_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_left_blood_mp
raygun,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_dismember_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_right_blood_mp
soul,j_head,j_head,j_spine4,j_head,gib_soul_head,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_head_cap,vfx/iw8/weap/_impact/flesh/vfx_imp_flesh_fatal_head_med_dismb
soul,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_soul_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_blood_mp
soul,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_soul_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_ri_blood_mp
soul,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_soul_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_left_blood_mp
soul,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_soul_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_right_blood_mp
generic0,j_head,j_head,j_spine4,j_head,gib_generic0_head,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_head_cap,vfx/iw9/core/weapons/impacts/vfx_imp_flesh_fatal_head_med_dismb
generic0,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_generic0_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_blood
generic0,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_generic0_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_ri_blood
generic0,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_generic0_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_left_blood
generic0,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_generic0_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_right_blood
generic1,j_head,j_head,j_spine4,j_head,gib_generic1_head,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_head_cap,vfx/iw8/weap/_impact/flesh/vfx_imp_flesh_fatal_head_med_dismb
generic1,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_generic1_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_blood_mp
generic1,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_generic1_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_ri_blood_mp
generic1,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_generic1_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_left_blood_mp
generic1,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_generic1_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_right_blood_mp
generic2,j_head,j_head,j_spine4,j_head,gib_generic2_head,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_head_cap,vfx/iw8/weap/_impact/flesh/vfx_imp_flesh_fatal_head_med_dismb
generic2,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_generic2_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_blood_mp
generic2,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_generic2_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_ri_blood_mp
generic2,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_generic2_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_left_blood_mp
generic2,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_generic2_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_right_blood_mp
frost,j_head,j_head,j_spine4,j_head,gib_cryo_head,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_head_cap,vfx/iw8/weap/_impact/flesh/vfx_imp_flesh_fatal_head_med_dismb
frost,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_cryo_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_blood_mp
frost,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_cryo_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_ri_blood_mp
frost,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_cryo_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_left_blood_mp
frost,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_cryo_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_right_blood_mp
electric,j_head,j_head,j_spine4,j_head,gib_dismember_head,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_head_cap,vfx/iw8/weap/_impact/flesh/vfx_imp_flesh_fatal_head_med_dismb
electric,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_dismember_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_blood_mp
electric,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_dismember_leg,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_leg_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_leg_ri_blood_mp
electric,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_dismember_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_left_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_left_blood_mp
electric,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_dismember_arm,FALSE,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_right_arm_cap_mp,vfx/iw8/weap/_impact/flesh/vfx_dismemberment_arm_right_blood_mp
generic3,j_head,j_head,j_spine4,j_head,gib_dismember_head,FALSE,vfx/iw9/core/weapons/impacts/mtx/vfx_dismemberment_head_cap_hween,
generic3,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_blood
generic3,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_ri_blood
generic3,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_left_blood
generic3,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_right_blood
generic4,j_head,j_head,j_spine4,j_head,gib_dismember_head,FALSE,,
generic4,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_blood
generic4,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_ri_blood
generic4,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_left_blood
generic4,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_right_blood
generic5,j_head,j_head,j_spine4,j_head,gib_dismember_head,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_head_cap,vfx/iw9/core/weapons/impacts/vfx_imp_flesh_fatal_head_med_dismb
generic5,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_blood
generic5,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_ri_blood
generic5,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_left_blood
generic5,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_right_blood
generic6,j_head,j_head,j_spine4,j_head,gib_dismember_head,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_head_cap,vfx/iw9/core/weapons/impacts/vfx_imp_flesh_fatal_head_med_dismb
generic6,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_blood
generic6,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_ri_blood
generic6,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_left_blood
generic6,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_right_blood
generic7,j_head,j_head,j_spine4,j_head,gib_dismember_head,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_head_cap,vfx/iw9/core/weapons/impacts/vfx_imp_flesh_fatal_head_med_dismb
generic7,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_blood
generic7,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_ri_blood
generic7,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_left_blood
generic7,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_right_blood
generic8,j_head,j_head,j_spine4,j_head,gib_dismember_head,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_head_cap,vfx/iw9/core/weapons/impacts/vfx_imp_flesh_fatal_head_med_dismb
generic8,j_knee_le,j_hip_le,j_hip_le,j_knee_le,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_blood
generic8,j_knee_ri,j_hip_ri,j_hip_ri,j_knee_ri,gib_dismember_leg,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_leg_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_leg_ri_blood
generic8,j_elbow_le,j_shoulder_le,j_shoulder_le,j_elbow_le,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_left_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_left_blood
generic8,j_elbow_ri,j_shoulder_ri,j_shoulder_ri,j_elbow_ri,gib_dismember_arm,FALSE,vfx/iw9/core/weapons/impacts/vfx_dismemberment_right_arm_cap,vfx/iw9/core/weapons/impacts/vfx_dismemberment_arm_right_blood
