string,string,string,string,string,string,int
itemCache,cache_cash_register_clean,mp/loot/br/delta/resurgence/lootset_cache_cash_register_clean.csv,,,25,0
itemCache,cache_medical_box_wall,mp/loot/br/delta/resurgence/lootset_cache_medical_box_wall.csv,,,25,0
itemCache,dmz_hidden_container,mp/loot/br/delta/resurgence/lootset_cache_hidden_container.csv,,,25,0
itemCache,dmz_hidden_container_common,mp/loot/br/delta/resurgence/lootset_cache_hidden_container.csv,,,25,0
itemCache,cache_duffel_bag_01,mp/loot/br/delta/resurgence/lootset_cache_duffel_bag.csv,,,25,0
itemCache,cache_duffel_bag_02,mp/loot/br/delta/resurgence/lootset_cache_duffel_bag.csv,,,25,0
itemCache,cache_weapon_locker,mp/loot/br/delta/resurgence/lootset_cache_weapon_locker.csv,,,25,0
scriptCache,agent_milestone_kills3,mp/loot/br/delta/resurgence/lootset_agent_milestone_kills3.csv,10,,,0
scriptCache,agent_milestone_kills2,mp/loot/br/delta/resurgence/lootset_agent_milestone_kills2.csv,10,,,0
scriptCache,agent_milestone_kills1,mp/loot/br/delta/resurgence/lootset_agent_milestone_kills1.csv,10,,,0
scriptCache,agent_backpack,mp/loot/br/delta/resurgence/lootset_agent_backpack.csv,100,,,0
scriptCache,sc_reusable_cache_restock,mp/loot/br/delta/resurgence/lootset_reusable_cache.csv,100,,,0
scriptCache,br_quest_safe,mp/loot/br/delta/resurgence/lootset_contract_safe1.csv,21,,,0
scriptCache,br_main_scan,mp/loot/br/delta/resurgence/lootset_main_scan.csv,10,,,0
scriptCache,br_cash_machine,mp/loot/br/delta/resurgence/lootset_cash_machine.csv,30,FEATURE_CASH_MACHINE,,0
scriptCache,br_intel_drop,mp/loot/br/delta/resurgence/lootset_contract_intel.csv,21,,,0
initialScriptableState,br_loot_cache,closed_usable,,,,0
initialScriptableState,br_reusable_loot_cache,closed_usable,,,,0
initialScriptableState,br_loot_cache_lege,closed_usable,,,,0
initialScriptableState,br_loot_cache_personal_supply,closed_usable,,,,0
initialScriptableState,cache_cash_register,closed_usable,,,,0
initialScriptableState,cache_cash_register_clean,closed_usable,,,,0
initialScriptableState,cache_duffel_bag_01,closed_usable,,,,0
initialScriptableState,cache_duffel_bag_02,closed_usable,,,,0
initialScriptableState,cache_medical_box_wall,closed_usable,,,,0
initialScriptableState,cache_medicine_cabinet,closed_usable,,,,0
initialScriptableState,cache_weapon_locker,closed_usable,,,,0
initialScriptableState,dmz_hidden_container,closed_usable,,,,0
initialScriptableState,dmz_hidden_container_common,closed_usable,,,,0
