string,string,string,string,string,string,string,string,string
clip128x128x8,,27600,24168,1704,270,0,-99.9994,B point wall fix 1
clip128x128x8,,27571,24173,1704,270,0,-99.9994,B point wall fix 2
clip32x32x128,,27651.9,24176.7,1687.11,271.107,350.021,-0.0181051,B point wall fix 3
clip32x32x128,,27569.7,24182.1,1694.11,297.495,80.0007,180,B point wall fix 4
clip32x32x128,,27539.7,24192.1,1692.11,296.295,80.0007,180,B point wall fix 5
clip128x128x256,,32542.5,27082.4,1649,303.499,321.502,-89.9992,Rock wall fix 1
clip128x128x256,,32092,26437,1616,270,0,-97.5,Rock wall fix 2
clip128x128x256,,32067,26329,1616,270,179.3,59.3,Rock wall fix 3
clip128x128x256,,31921,26326,1616,270,0,-145.1,Rock wall fix 4
clip128x128x256,,32170,26390,1744,270,0,-97.5,Rock wall fix 5
clip128x128x256,,32145,26282,1744,270,179.3,59.3,Rock wall fix 6
clip128x128x256,,31999,26279,1744,270,0,-145.1,Rock wall fix 7
clip256x256x128,,34955.914,27817.121,2120,291.374,326.344,-10.561, Rock wall fix 8 IW9-542540
clip128x128x128,,35046.637,27757.58,2292,291.044,329.193,-10.8, Rock wall fix 9 IW9-542540
clip128x128x128,,34962.602,27661.6,2300,291.044,329.193,-10.8, Rock wall fix 10 IW9-542540
clip128x128x8,,34944,27685.6,2426.6,355.234,227.491,-162.056, Rock wall fix 11 IW9-542540
clip128x128x8,,35028,27785.6,2414.602,352.001,231.255,-161.728, Rock wall fix 12 IW9-542540
clip64x64x64,,35006.6,27749.6,2400,292.574,122.955,160.834, Rock wall fix 13 IW9-542540
clip128x128x256,,35034.6,27697.6,2388,288.804,100.981,145.665, Rock wall fix 14 IW9-542540
player128x128x8,,24462,29408,1680,270,94.9998,-180,missing collision on barred window IW9-551240
clip512x512x8,,23470,36794,1641,0,353.6,0,Missing collision on slum house fundation in OOB area IW9-573413
clip256x256x256,,23414,36922,1545,0,353.6,0, Missing collision on slum house fundation in OOB area IW9-573413
clip256x256x256,,23410,36858,1545,0,353.6,0, Missing collision on slum house fundation in OOB area IW9-573413
clip256x256x256,,23382,36666,1533,0,353.6,0, Missing collision on slum house fundation in OOB area IW9-573413
clip128x128x256,,23574,36650,1533,0,353.6,0, Missing collision on slum house fundation in OOB area IW9-573413
clip128x128x256,,23642,36642,1533,0,353.6,0, Missing collision on slum house fundation in OOB area IW9-573413
clip128x128x256,,23634,36570,1533,0,353.6,0, Missing collision on slum house fundation in OOB area IW9-573413
clip64x64x256,,23532,36552,1532,0,355,0, Missing collision on slum house fundation in OOB area IW9-573413
clip128x128x8,,28974,26672,1488,270,0,54.9999, Missing collision on US house window near border wall IW9-578940
clip64X64X128,,29120,22258,1746,64.9812,154.112,-77.8866, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,29156,22148,1672,1.37124,227.431,-63.1029, Missing collision on cliffside in residential slums IW9-572000
clip64X64X128,,29142,22238,1724,51.866,142.562,-88.6247, Missing collision on cliffside
clip64X64X64,,29136,22242,1732,303.568,338.797,-104.108, Missing collision on cliffside in residential slums IW9-572000
clip64X64X64,,29172,22296,1724,305.79,350.466,-117.608, Missing collision on cliffside in residential slums IW9-572000
clip64X64X64,,29162,22212,1692,318.068,321.232,-91.3328, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,29048,22072,1712,0.819113,221.073,-68.4509, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,28992,22132,1784,2.06711,222.309,-9.65527, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,28946,21976,1586,2.03523,200.218,-82.9539, Missing collision on cliffside
clip128x128x8,,28932,22004,1708,0.819101,201.073,-68.4508, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,28904,22080,1780,2.06707,197.309,-9.65513, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,28811.1,21936.3,1586,1.59539,188.694,-76.2444, Missing collision on cliffside
clip128x128x8,,28802.7,21974.1,1708,0.819098,186.073,-68.4508, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,28788,22056,1780,2.06703,182.309,-9.65499, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,28675.3,21950.7,1581.17,4.71998,159.44,-71.9653, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,28678.1,21991.4,1701.27,4.71998,159.44,-71.9653, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,28688,22068,1776,2.48741,162.323,-9.76889, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,28549.2,21976.1,1573.14,1.63399,170.496,-60.8138, Missing collision on cliffside in residential slums IW9-572000
clip128x128x8,,28554.6,22037.8,1683.86,1.63399,170.496,-60.8138, Missing collision on cliffside in residential slums IW9-572000
clip128x128x128,,35374,30360,2318,338.127,353.533,2.41822, Missing collision on rock near OOB behind US residential IW9-577504
clip128x128x256,,35408,30334,2366,79.0792,50.8257,37.3052, Missing collision on rock near OOB behind US residential IW9-577504
item256x256x8,,27496,29792,1614,0,15,0, Fix for equipment sinking into road on US side IW9-583547
vehicle128x128x128,,28280,29284,1596,0,5,0, Added vehicle clip to prevent tanks from boosting onto tunnels on bridge IW9-577505
clip8x8x256,,27095,28127,1700,0,0,0, Fixed missing collision on two lamp posts above walkways on bridge IW9-610546
clip8x8x256,,27187,28706,1648,0,0,0, Fixed missing collision on two lamp posts above walkways on bridge IW9-610546
shotblock64x64x64,shotblock64x64x64,26896,36412,1948,0,351,0, Fix for missing bullet collision on AC units above US store IW9-595334
shotblock64x64x64,shotblock64x64x64,26942,36662,1948,0,351,0, Fix for missing bullet collision on AC units above US store IW9-595334
shotblock64x64x64,shotblock64x64x64,27208,36616,1948,0,351,0, Fix for missing bullet collision on AC units above US store IW9-595334
shotblock64x64x64,shotblock64x64x64,27162,36360,1948,0,351,0, Fix for missing bullet collision on AC units above US store IW9-595334
clip128x128x256,,32432,25172,2100,302.385,152.649,111.6, Fix for exploit inside rocks on cliffside near american residential area
clip128x128x256,,32556,25008,2168,275,90,155, Fix for exploit inside rocks on cliffside near american residential area
clip128x128x256,,32408,24796,2204,275,90,155, Fix for exploit inside rocks on cliffside near american residential area
clip128x128x128,,32396,25004,2108,37.5528,329.393,-6.63364, Fix for exploit inside rocks on cliffside near american residential area
clip128x128x128,,32360,24884,2120,28.7994,347.573,-0.843159, Fix for exploit inside rocks on cliffside near american residential area
clip128x128x128,,32280,25584,1872,350,0,0, Fix for exploit inside rocks on cliffside near american residential area
clip128x128x128,,32028,24392,2136,346.557,352.498,-14.8788, Fix for exploit inside rocks on cliffside near american residential area
clip256x256x8,,34140,27466,2266,332.957,348.219,-0.466775, Fix for exploit inside rocks on cliffside near american residential area IW9-744951
clip128x128x8,,30184,27478,1592,3.99993,360,9.99945, Fix for exploit inside rock in front of American border station wall IW9-737417
clip128x128x128,,22232,29846,1818,23.4282,18.1185,44.7163, Fix for exploit inside rock near water plant IW9-706242
clip128x128x8,,22284,29878,1954,41.2073,322.053,-8.09467, Fix for exploit inside rock near water plant IW9-706242
clip128x128x128,,22152,29966,1920,30.6776,322.97,-9.4256, Fix for exploit inside rock near water plant IW9-706242
player32x32x32,,25098,33962,1846,0,350,0, Fix for portalling when mantling onto fridge IW9-745042
player32x32x32,,25011,33467,1846,0,350,0, Fix for portalling when mantling onto fridge IW9-745042
clip32x32x256,,33227,27150,2132,270,0,20.6997, Fix for missing player collision on fallen tree IW9-782038
clip64x64x128,,22858,30096,1671,354.021,293.258,57.4987, Fix for rock with missing player collision near water plant IW9-743613
clip32x32x128,,26300,22450,1542,0,350,0, Fix for missing player collision on desk inside mini store IW9-383018
clip32x32x128,,26294,22414,1542,0,350,0, Fix for missing player collision on desk inside mini store IW9-383018
clip128x128x128,,32288,25586,1872,352,0,0, Fix for missing collision on rocks near US residential area IW9-783941
clip256x256x128,,32508,25530,1962,344.953,28.6377,-18.3716, Fix for missing collision on rocks near US residential area IW9-783941
clip256x256x128,,32524,25282,2034,334.305,349.97,-7.7116, Fix for missing collision on rocks near US residential area IW9-783941
clip32x32x32,,26472,19736,1772,0,350,0, Collision for models used in patch fix for IW9-702649
clip32x32x32,,26440,19742,1772,0,350,0, Collision for models used in patch fix for IW9-702649
clip64x64x128,,28654,20792,1443,0,349.1,0, Collision for boost near taqueria IW9-836488
clip64x64x128,,28622,20799,1443,0,349.1,0, Collision for boost near taqueria IW9-836488
clip32x32x128,,28517,20782,1540,0,350,0, Collision for gap in wall near taqueria IW9-836488
clip128x128x256,,28876,20668,1412,0,350,0, Collision for gap in terrain near taqueria IW9-837148
