string,string,string,string,string,string,string,string,string
clip128x128x8,,-59828,62576,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,53630,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,53812,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,53918,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,54100,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,54206,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,54388,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,54782,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,54964,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45298,55280,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45116,55280,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45010,55280,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-44828,55280,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,60926,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,61108,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,61214,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,61396,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,61502,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,61684,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,62078,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45480,62260,-11040,270,0,-180, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45298,62576,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45116,62576,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-45010,62576,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip128x128x8,,-44828,62576,-11040,270,0,-90, Fix for missing player collision on gates in gulag 
clip64x64x128,,-20753.699,27088.1,-523,60,285,90, Fixed IW9-757609
clip64x64x128,,-20742.301,27045.801,-511.25,90,189.495,-5.506, Fixed IW9-757609
player8x8x256,,-60164,37192,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59308,37192,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,37188,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,37604,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,38204,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,38204,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,39264,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,39644,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60216,39904,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59764,39904,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60164,44872,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59308,44872,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,44868,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,45284,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,45884,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,45884,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,46944,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,47324,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60216,47584,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59764,47584,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60164,52552,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59308,52552,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,52548,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,52964,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,53564,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,53564,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,54624,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,55004,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60216,55264,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59764,55264,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60164,59848,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59308,59848,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,59844,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,60260,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59048,60860,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,60860,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,61920,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60448,62300,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-60216,62560,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-59764,62560,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-45164,59848,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-44308,59848,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-44048,59844,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-44048,60260,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-44048,60860,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-45448,60860,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-45448,61920,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-45448,62300,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-45216,62560,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-44764,62560,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-45164,52552,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-44308,52552,-10984,270,0,-180, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-44048,52548,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-44048,52964,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-44048,53564,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-45448,53564,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-45448,54624,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-45448,55004,-10984,270,0,-90, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-45216,55264,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player8x8x256,,-44764,55264,-10984,270,0,0, Fix for missing collision on pipes in gulag that cause culling IW9-773420
player128x128x256,,-34290,17830,-416,358.699,357.508,32.8754,Fix for lack of player collision via rocks IW9-775393
player32x32x128,,-36744,-38664,776,3.72933,338.303,-86.7144,Fix for lack of player collision via rocks IW9-779878
player32x32x128,,21552,-3114,162,6.15791,318.58,-74.4026,Fix for marshlands dirt pile collision IW9-783270
player32x32x256,,-37122,-8758,1102,270,271,70.0008,Fix for rock collision missing for IW9-809542 part 1
player32x32x256,,-37130,-8776,1102,270,271,70.0008,Fix for rock collision missing for IW9-809542 part 1
player32x32x128,,114,43646,84,18,335,0,Fixed IW9-759118 - Locker at the entrance to bio bunker lacks proper collision causing culling to appear
player64x64x64,,22620,21564,-62,0,0,45,Fixed IW9-816788 - There is a shelf in hallway leading down to mp_biobunker entrance lacks Player collision
clip128x128x128,,500,26396,484,352,30,-4,https://dev.activision.com/jira/browse/IW9-818622
clip128x128x128,,444,26488,472,2,19,-4,https://dev.activision.com/jira/browse/IW9-818622
clip256x256x8,,4,26518,566,10,42,-12,https://dev.activision.com/jira/browse/IW9-825713
clip256x256x8,,171,26333,566,10,42,10,https://dev.activision.com/jira/browse/IW9-825713
player64x64x256,,35914,5630,802,270,0,-107,Fixing up cliff that lacks player collision https://dev.activision.com/jira/browse/IW9-817130
clip512x1024x64,,36424,5648,1052,0,7.99849,0,Fixing up terrain patch cliffside lacking player collision IW9-850794
player128x128x8,,28065,33937,885,333.5,33.6294,0.987371,corrugated metal on MC dunes IW9-850738
player128x128x8,,27995,34047,881,333.5,33.6293,-5.01263,corrugated metal on MC dunes IW9-850738
player256x256x128,,26246,39482,1358,330.988,358.059,6.31675,terrain rock north MC dunes IW9-850513
player64x64x128,,26293,39343,1480,330.988,330.988,-77.3139,terrain rock north MC dunes IW9-850513
player128x128x8,,18744,29196,452,310.944,1.05893,9.17579,MC dunes gas station awning IW9-851146
player256x256x8,,18749,28914,454,319.295,14.3043,-15.3674,MC dunes gas station awning IW9-851146
player512x512x8,,18145,29573,327,23.1634,0.347276,177.562,MC dunes gas station awning IW9-851146
player64x64x128,,18054,29502,343,270,0,-90,MC dunes gas station awning IW9-851146
player32x32x256,,18598,29811,256,1.73237,359.982,-83.8867,sand terrain against MC gas station IW9-851270
player128x128x8,,-20214,-51612,242,0,0,-90,Fix for Sunken GW wall lacking collision IW9-866074
player32x32x32,,16892,38432,258,0,0,0,Fix for small dune model lacking player collision IW9-853630 Pt 1
player32x32x32,,16892,38452,256,0,0,-24,Fix for small dune model lacking player collision IW9-853630 Pt 2
player32x32x32,,16862,38476,262,26,0,0,Fix for small dune model lacking player collision IW9-853630 Pt 3
player128x128x8,,-50149.398,14420.9,720.001,360,219.999,90,Fixed IW9-881038 metal doors lacking player collision
vehicle256x256x256,,-11588,6096,64,0,325,0,Fixed IW9-900466 mesh missing vehicle collision
shotblock32x32x128,shotblock32x32x128,14852,21364,646,0,0,0,Fixed IW9-900474 mesh missing equipment and bullet collision Pt 1 of 3
shotblock32x32x128,shotblock32x32x128,14998,21642,623,270,0,45,Fixed IW9-900474 mesh missing equipment and bullet collision Pt 2 of 3
shotblock32x32x128,shotblock32x32x128,14856,21367,623,270,0,-90,Fixed IW9-900474 mesh missing equipment and bullet collision Pt 3 of 3
clip128x128x8,,-5720,-17208,4424,0,255,90,Fixed for missing collision https://dev.activision.com/jira/browse/IW9-928356 Pt 1 of 2
clip128x128x8,,-5744,-17328,4424,0,264,90,Fixed for missing collision https://dev.activision.com/jira/browse/IW9-928356 Pt 2 of 2
clip256x256x128,,9974,35408,104,348,24.998,-2,Fixed map hole in Live jira: IW9-933824
player64x64x128,,-45320,-18696,200,360,19,0,Missing crate collision in Lone IW9-969082
clip512x2048x64,,55685,-9757.25,1366,85.012,91.367,69.221,Hole in the oob geo IW9-982048
clip512x2048x64,,54931.742,-7917.954,1592.748,79.6,102.393,80.161,Hole in the oob geo IW9-982048
clip512x2048x64,,54178.676,-6090.437,1950.56,77.077,104.343,82.071,Hole in the oob geo IW9-982048
clip512x2048x64,,56367.5,-11394,808,53.087,109.719,87.056,Hole in the oob geo IW9-982048
clip512x2048x64,,54586.648,-4583.19,2361.81,75.049,67.257,-61.849,Hole in the oob geo IW9-982048
shotblock64x64x128,,16888,28910,251,55,90,-89.999,Fixed IW9-935252 stairs missing equipment and bullet collision
clip256x256x8,,-2448,-12400,3304,0,0,0,Fix for IW9-985567 player boosting through geo in tunnels
clip256x256x8,,-1244,-13112,3284,0,330,15,Fix for IW9-984798 player boosting through geo in tunnels
