string,string,string,string,string,string,int
zone,delta_paintball,mp/loot/br/delta/zxp/lootset_paintball.csv,mp/loot/br/delta/zxp/lootset_cache_spawns_paintball.csv,,#Zone,0
zone,delta_townhouse1,mp/loot/br/delta/zxp/lootset_global.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,delta_townhouse2,mp/loot/br/delta/zxp/lootset_global.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,delta_townhouse3,mp/loot/br/delta/zxp/lootset_global.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,delta_townhouse4,mp/loot/br/delta/zxp/lootset_global.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,delta_townhouse5,mp/loot/br/delta/zxp/lootset_global.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,delta_townhouse6,mp/loot/br/delta/zxp/lootset_global.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,delta_townhouse7,mp/loot/br/delta/zxp/lootset_global.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,delta_gasstation,mp/loot/br/delta/zxp/lootset_gasstation.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,brloot_ghosthunter_ghost,mp/loot/br/ghosthunter/lootset_ghost_zone.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_small,mp/loot/br/delta/zxp/lootset_global.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_medium,mp/loot/br/delta/zxp/lootset_global.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_large,mp/loot/br/delta/zxp/lootset_global.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,fortress_hero,mp/loot/br/delta/zxp/lootset_global.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,ls_zone_tier1,mp/loot/br/delta/zxp/lootset_named_Location.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,ls_zone_tier2,mp/loot/br/delta/zxp/lootset_named_Location.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,ls_zone_tier3,mp/loot/br/delta/zxp/lootset_named_Location.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,ls_weapon_tier1,mp/loot/br/delta/zxp/lootset_named_Location.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,ls_weapon_tier2,mp/loot/br/delta/zxp/lootset_named_Location.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
zone,ls_weapon_tier3,mp/loot/br/delta/zxp/lootset_named_Location.csv,mp/loot/br/delta/zxp/lootset_cache_spawns.csv,,#Zone,0
itemCache,br_loot_cache,mp/loot/br/delta/zxp/lootset_cache_base.csv,,,50,0
itemCache,br_loot_cache_lege,mp/loot/br/delta/zxp/lootset_cache_lege.csv,,,50,0
itemCache,br_loot_cache_personal_supply,mp/loot/br/delta/zxp/lootset_cache_personal_supply.csv,,,50,0
itemCache,br_loot_cache_stronghold,mp/loot/br/delta/zxp/lootset_cache_stronghold.csv,,,20,0
itemCache,br_loot_cache_blacksite,mp/loot/br/delta/zxp/lootset_cache_blacksite.csv,,,20,0
itemCache,br_scavenger_quest_cache,mp/loot/br/delta/zxp/lootset_contract_scav1.csv,mp/loot/br/delta/zxp/lootset_contract_scav2.csv,mp/loot/br/delta/zxp/lootset_contract_scav3.csv,20,0
itemCache,dmz_supply_drop,mp/loot/br/delta/zxp/lootset_supply_drop.csv,,,20,0
itemCache,brloot_assassination_phone,mp/loot/br/delta/zxp/lootset_contract_asn.csv,,,20,0
itemCache,brloot_scavenger_phone,mp/loot/br/delta/zxp/lootset_contract_scav1.csv,mp/loot/br/delta/zxp/lootset_contract_scav2.csv,mp/loot/br/delta/zxp/lootset_contract_scav3.csv,20,0
itemCache,brloot_vip_phone,mp/loot/br/delta/zxp/lootset_contract_asn.csv,,,20,0
itemCache,brloot_timedrun_phone,mp/loot/br/delta/zxp/lootset_contract_asn.csv,,,20,0
itemCache,brloot_safecracker_phone,mp/loot/br/delta/zxp/lootset_contract_safe1.csv,,,21,0
itemCache,brloot_searchseizure_phone,mp/loot/br/delta/zxp/lootset_contract_asn.csv,,,20,0
itemCache,cache_medicine_cabinet,mp/loot/br/delta/zxp/lootset_cache_medicine_cabinet.csv,,,25,0
itemCache,cache_cash_register,mp/loot/br/delta/zxp/lootset_cache_cash_register.csv,,,25,0
itemCache,cache_cash_register_clean,mp/loot/br/delta/zxp/lootset_cache_cash_register_clean.csv,,,25,0
itemCache,cache_medical_box_wall,mp/loot/br/delta/zxp/lootset_cache_medical_box_wall.csv,,,25,0
itemCache,dmz_hidden_container,mp/loot/br/delta/zxp/lootset_cache_hidden_container.csv,,,25,0
itemCache,dmz_hidden_container_common,mp/loot/br/delta/zxp/lootset_cache_hidden_container.csv,,,25,0
itemCache,cache_duffel_bag_01,mp/loot/br/delta/zxp/lootset_cache_duffel_bag.csv,,,25,0
itemCache,cache_duffel_bag_02,mp/loot/br/delta/zxp/lootset_cache_duffel_bag.csv,,,25,0
itemCache,cache_weapon_locker,mp/loot/br/delta/zxp/lootset_cache_weapon_locker.csv,,,25,0
scriptCache,agent_milestone_kills3,mp/loot/br/delta/zxp/lootset_agent_milestone_kills3.csv,10,,,0
scriptCache,agent_milestone_kills2,mp/loot/br/delta/zxp/lootset_agent_milestone_kills2.csv,10,,,0
scriptCache,agent_milestone_kills1,mp/loot/br/delta/zxp/lootset_agent_milestone_kills1.csv,10,,,0
scriptCache,agent_backpack,mp/loot/br/delta/zxp/lootset_agent_backpack.csv,100,,,0
scriptCache,blacksite_boss_backpack,mp/loot/br/delta/zxp/lootset_blacksite_boss_backpack.csv,25,,,0
scriptCache,bomb_defuse_reward,mp/loot/br/delta/zxp/lootset_stronghold_bomb_defuse_reward.csv,25,,,0
scriptCache,sc_gulag_cash_1,mp/loot/br/delta/zxp/lootset_gulag_cash_circle1.csv,10,,,0
scriptCache,sc_gulag_cash_2,mp/loot/br/delta/zxp/lootset_gulag_cash_circle2.csv,10,,,0
scriptCache,sc_gulag_cash_3,mp/loot/br/delta/zxp/lootset_gulag_cash_circle3.csv,10,,,0
scriptCache,sc_gulag_cash_4,mp/loot/br/delta/zxp/lootset_gulag_cash_circle4.csv,10,,,0
scriptCache,sc_gulag_items_1,mp/loot/br/delta/zxp/lootset_gulag_items_circle1.csv,5,,,0
scriptCache,sc_gulag_items_2,mp/loot/br/delta/zxp/lootset_gulag_items_circle2.csv,5,,,0
scriptCache,sc_gulag_items_3,mp/loot/br/delta/zxp/lootset_gulag_items_circle3.csv,5,,,0
scriptCache,sc_gulag_items_4,mp/loot/br/delta/zxp/lootset_gulag_items_circle4.csv,5,,,0
scriptCache,br_quest_safe,mp/loot/br/delta/zxp/lootset_contract_safe1.csv,21,,,0
scriptCache,br_main_scan,mp/loot/br/delta/zxp/lootset_main_scan.csv,10,,,0
scriptCache,br_cash_machine,mp/loot/br/delta/zxp/lootset_cash_machine.csv,30,,,0
scriptCache,br_intel_drop,mp/loot/br/delta/zxp/lootset_contract_intel.csv,21,,,0
scriptCache,zombie_death,mp/loot/br/delta/zxp/lootset_zombie_death.csv,10,,,0
scriptCache,zombie_agent_death,mp/loot/br/delta/zxp/lootset_zombie_agent_death.csv,10,,,0
initialScriptableState,br_loot_cache,closed_usable,,,,0
initialScriptableState,br_loot_cache_lege,closed_usable,,,,0
initialScriptableState,br_loot_cache_personal_supply,closed_usable,,,,0
initialScriptableState,br_loot_cache_stronghold,closed_usable,,,,0
initialScriptableState,br_loot_cache_blacksite,closed_usable,,,,0
initialScriptableState,cache_cash_register,closed_usable,,,,0
initialScriptableState,cache_cash_register_clean,closed_usable,,,,0
initialScriptableState,cache_duffel_bag_01,closed_usable,,,,0
initialScriptableState,cache_duffel_bag_02,closed_usable,,,,0
initialScriptableState,cache_medical_box_wall,closed_usable,,,,0
initialScriptableState,cache_medicine_cabinet,closed_usable,,,,0
initialScriptableState,cache_weapon_locker,closed_usable,,,,0
initialScriptableState,dmz_hidden_container,closed_usable,,,,0
initialScriptableState,dmz_hidden_container_common,closed_usable,,,,0
