string,string,string,string,string,string,int
zone,zoo_hotzone_aquarium,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,stadium_hotzone_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,old_museum_hotzone_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,new_museum_hotzone_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,de_modern_theater,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,terminal_hotzone_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_1_hotzone_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_1_hotzone_02,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_1_hotzone_03,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_1_hotzone_04,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_1_hotzone_05,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_2_hotzone_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_3_hotzone_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_3_hotzone_02,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_3_hotzone_03,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_3_hotzone_04,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_4_hotzone_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_5_hotzone_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_6_hotzone_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_6_hotzone_02,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_6_hotzone_03,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,townhouses_6_hotzone_04,mp/loot/br/delta/dmz/lootset_secretarmory.csv,mp/loot/br/delta/dmz/lootset_cache_spawns_secretarmory.csv,,#Zone,0
zone,townhouses_7_hotzone_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,ls_zone_tier1,mp/loot/br/delta/dmz/lootset_locked_space_tier1.csv,mp/loot/br/delta/dmz/lootset_cache_spawns_ls.csv,,#Zone,0
zone,ls_zone_tier2,mp/loot/br/delta/dmz/lootset_locked_space_tier2.csv,mp/loot/br/delta/dmz/lootset_cache_spawns_ls.csv,,#Zone,0
zone,ls_zone_tier3,mp/loot/br/delta/dmz/lootset_locked_space_tier3.csv,mp/loot/br/delta/dmz/lootset_cache_spawns_ls.csv,,#Zone,0
zone,ls_weapon_tier1,mp/loot/br/delta/dmz/lootset_ls_weapon_tier1.csv,mp/loot/br/delta/dmz/lootset_cache_spawns_ls.csv,,#Zone,0
zone,ls_weapon_tier2,mp/loot/br/delta/dmz/lootset_ls_weapon_tier2.csv,mp/loot/br/delta/dmz/lootset_cache_spawns_ls.csv,,#Zone,0
zone,ls_weapon_tier3,mp/loot/br/delta/dmz/lootset_ls_weapon_tier3.csv,mp/loot/br/delta/dmz/lootset_cache_spawns_ls.csv,,#Zone,0
zone,brloot_ghosthunter_ghost,mp/loot/br/ghosthunter/lootset_ghost_zone.csv,mp/loot/br/delta/dmz/lootset_cache_spawns_ls.csv,,#Zone,0
zone,terroristcave_01,mp/loot/br/delta/dmz/lootset_global.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#HeroStrongholdZone EXAMPLE,0
zone,brloot_gascan,mp/loot/br/delta/dmz/lootset_gascan_zone.csv,mp/loot/br/delta/dmz/lootset_cache_spawns.csv,,#Zone,0
zone,gulag_dom,mp/loot/br/default/lootset_empty.csv,mp/loot/br/default/lootset_empty.csv,,#Zone, Gulag: keep empty for DMZ,0
itemCache,br_loot_cache,mp/loot/br/delta/dmz/lootset_cache_base.csv,,,,0
itemCache,br_loot_cache_lege,mp/loot/br/delta/dmz/lootset_cache_lege.csv,,,,0
itemCache,dmz_supply_drop,mp/loot/br/delta/dmz/lootset_supply_drop.csv,,,,0
itemCache,dmz_supply_drop_boss,mp/loot/br/delta/dmz/lootset_supply_drop_boss.csv,,,,0
itemCache,dmz_supply_drop_samsite,mp/loot/br/delta/dmz/lootset_supply_drop_samsite.csv,,,,0
itemCache,dmz_safe_konni,mp/loot/br/delta/dmz/lootset_safe_konni.csv,,,,0
itemCache,dmz_safe_pmc_terminal,mp/loot/br/delta/dmz/lootset_safe_konni.csv,,,,0
itemCache,dmz_hidden_container,mp/loot/br/delta/dmz/lootset_radioactive_container.csv,,,,0
itemCache,dmz_geiger_puzzle_container,mp/loot/br/delta/dmz/lootset_geiger_puzzle.csv,,,,0
itemCache,dmz_secret_stash,mp/loot/br/delta/dmz/lootset_secret_stash.csv,,,,0
itemCache,cache_medicine_cabinet,mp/loot/br/delta/dmz/lootset_medicine_cabinet.csv,,,,0
itemCache,cache_bar_cabinet,mp/loot/br/delta/dmz/lootset_bar_cabinet.csv,,,,0
itemCache,cache_school_locker_a,mp/loot/br/delta/dmz/lootset_school_locker_a.csv,,,,0
itemCache,cache_school_locker_b,mp/loot/br/delta/dmz/lootset_school_locker_b.csv,,,,0
itemCache,cache_computer_tower,mp/loot/br/delta/dmz/lootset_computer_tower.csv,,,,0
itemCache,cache_dresser,mp/loot/br/delta/dmz/lootset_dresser.csv,,,,0
itemCache,cache_fridge_a,mp/loot/br/delta/dmz/lootset_fridge_a.csv,,,,0
itemCache,cache_fridge_b,mp/loot/br/delta/dmz/lootset_fridge_b.csv,,,,0
itemCache,cache_comm_fridge_01,mp/loot/br/delta/dmz/lootset_comm_fridge_01.csv,,,,0
itemCache,cache_comm_fridge_02,mp/loot/br/delta/dmz/lootset_comm_fridge_02.csv,,,,0
itemCache,cache_fridge_mini,mp/loot/br/delta/dmz/lootset_fridge_mini.csv,,,,0
itemCache,cache_fridge_old,mp/loot/br/delta/dmz/lootset_fridge_old.csv,,,,0
itemCache,cache_toolbox,mp/loot/br/delta/dmz/lootset_toolbox.csv,,,,0
itemCache,cache_cash_register,mp/loot/br/delta/dmz/lootset_cash_register.csv,,,,0
itemCache,dmz_crate_wood,mp/loot/br/delta/dmz/lootset_dmz_crate_wood.csv,,,,0
itemCache,cache_medical_box_wall,mp/loot/br/delta/dmz/lootset_medical_box_wall.csv,,,,0
itemCache,cache_office_cabinet,mp/loot/br/delta/dmz/lootset_office_cabinet.csv,,,,0
itemCache,dmz_hidden_container_common,mp/loot/br/delta/dmz/lootset_hidden_container.csv,,,,0
itemCache,cache_duffel_bag_01,mp/loot/br/delta/dmz/lootset_duffel_bag_01.csv,,,,0
itemCache,cache_duffel_bag_02,mp/loot/br/delta/dmz/lootset_duffel_bag_02.csv,,,,0
itemCache,cache_hanging_clothes,mp/loot/br/delta/dmz/lootset_hanging_clothes.csv,,,,0
itemCache,cache_mail_kiosk,mp/loot/br/delta/dmz/lootset_mail_kiosk.csv,,,,0
itemCache,cache_weapon_locker,mp/loot/br/delta/dmz/lootset_weapon_locker.csv,,,,0
itemCache,cache_medical_bag,mp/loot/br/delta/dmz/lootset_medical_bag.csv,,,,0
itemCache,cache_cash_register_clean,mp/loot/br/delta/dmz/lootset_cash_register_clean.csv,,,,0
itemCache,cache_metal_briefcase,mp/loot/br/delta/dmz/lootset_metal_briefcase.csv,,,,0
itemCache,cache_military_container,mp/loot/br/delta/dmz/lootset_military_container.csv,,,,0
itemCache,cache_pelican_case_rifle,mp/loot/br/delta/dmz/lootset_pelican_case_rifle.csv,,,,0
itemCache,cache_utility_metal_crate,mp/loot/br/delta/dmz/lootset_utility_metal_crate.csv,,,,0
scriptCache,agent_backpack,mp/loot/br/delta/dmz/lootset_agent_backpack.csv,1000,,,0
scriptCache,br_cash_machine,mp/loot/br/delta/dmz/lootset_cash_machine.csv,30,FEATURE_CASH_MACHINE,,0
initialScriptableState,br_loot_cache,closed_usable,,,,0
initialScriptableState,br_loot_cache_gulag,closed_usable,,,,0
initialScriptableState,br_loot_cache_lege,closed_usable,,,,0
initialScriptableState,cache_bar_cabinet,closed_usable,,,,0
initialScriptableState,cache_cash_register,closed_usable,,,,0
initialScriptableState,cache_comm_fridge_01,closed_usable,,,,0
initialScriptableState,cache_comm_fridge_02,closed_usable,,,,0
initialScriptableState,cache_computer_tower,closed_usable,,,,0
initialScriptableState,cache_dresser,closed_usable,,,,0
initialScriptableState,cache_duffel_bag_01,closed_usable,,,,0
initialScriptableState,cache_duffel_bag_02,closed_usable,,,,0
initialScriptableState,cache_fridge_a,closed_usable,,,,0
initialScriptableState,cache_fridge_b,closed_usable,,,,0
initialScriptableState,cache_fridge_mini,closed_usable,,,,0
initialScriptableState,cache_fridge_old,closed_usable,,,,0
initialScriptableState,cache_hanging_clothes,closed_usable,,,,0
initialScriptableState,cache_mail_kiosk,closed_usable,,,,0
initialScriptableState,cache_medical_box_wall,closed_usable,,,,0
initialScriptableState,cache_medicine_cabinet,closed_usable,,,,0
initialScriptableState,cache_office_cabinet,closed_usable,,,,0
initialScriptableState,cache_school_locker_a,closed_usable,,,,0
initialScriptableState,cache_school_locker_b,closed_usable,,,,0
initialScriptableState,cache_toolbox,closed_usable,,,,0
initialScriptableState,cache_weapon_locker,closed_usable,,,,0
initialScriptableState,dmz_crate_wood,closed_usable,,,,0
initialScriptableState,dmz_geiger_counter_cache,closed_usable,,,,0
initialScriptableState,dmz_hidden_container_common,closed_usable,,,,0
initialScriptableState,dmz_geiger_puzzle_container,closed_usable,,,,0
initialScriptableState,cache_medical_bag,closed_usable,,,,0
initialScriptableState,cache_cash_register_clean,closed_usable,,,,0
initialScriptableState,cache_metal_briefcase,closed_usable,,,,0
initialScriptableState,cache_military_container,closed_usable,,,,0
initialScriptableState,cache_pelican_case_rifle,closed_usable,,,,0
initialScriptableState,cache_utility_metal_crate,closed_usable,,,,0
