string,string,string,string,string,string,string,string,string
player256x256x8,,-10777.2,6271.52,507,0,150,0,
player256x256x8,,-10707.9,6231.52,507,0,150,0,
player256x256x8,,-10885.2,6084.46,507,0,150,0,
player256x256x8,,-10815.9,6044.46,507,0,150,0,
player256x256x256,,-272.21,-2781,283,0,15.665,0,IW9-874110 - Fix Hole - Remove for 4.5 - fwilson
player128x128x8,,1583,-13768,-17,345,16,-1,IW9-871339 - Fixed a map hole - Remove for 4.5
item128x128x8,,1583,-13768,-17,345,16,-1,
missile128x128x8,,1583,-13768,-17,345,16,-1,
player128x128x8,,1551,-13649,-20,345,16,-1,
item128x128x8,,1551,-13649,-20,345,16,-1,
missile128x128x8,,1551,-13649,-20,345,16,-1,
player128x128x8,,7475,-6206,790,0,16,90,IW9-872803 - Added collision to prevent temp v issue   Remove for 4.5
vehicle128x128x8,,2737,-15100,152,360,15,33,IW9-876134 - Added vehicule clip to prevent map hole issue Remove for 4.5
vehicle128x128x8,,2710,-15041,213,360,15,33,
player128x128x8,,26,-1730,686,0,0,-76,IW9-882706 - Added collision to prevent exploit remove for 5
player128x128x8,,-98,-1730,686,0,0,-76,
player128x128x8,,26,-1723,625,0,0,-84,
player128x128x8,,-98,-1723,625,0,0,-84,
player128x128x8,,-7161,-11844,442,0,0,90,IW9-883409 - Added a collision to prevent an exploit in zoo - Remove for 5
player32x32x256,,13823,430,131,0,10,0,IW9-883518 - added clip to prevent exploit remove for s5
item32x32x256,,13823,430,131,0,10,0,
missile32x32x256,,13823,430,131,0,10,0,
clip64x64x128,,-2839.46,-11097,546.961,0,317,-180,add collision clip to prevent exploit on roof townhouse p1
clip32x32x128,,-2852.71,-11063,546.961,0,317,-180,add collision clip to prevent exploit on roof townhouse p2
vehicle256x256x8,,4228.25,-15261,825.25,0,14.3985,90,add vehicule collision to prevent any flying vehicule to enter the building p1
vehicle256x256x8,,4228.25,-15261,952.25,0,14.3985,90,add vehicule collision to prevent any flying vehicule to enter the building p2
vehicle256x256x8,,4352.5,-15229,952.25,0,14.3985,90,add vehicule collision to prevent any flying vehicule to enter the building p3
vehicle256x256x8,,4352.5,-15229,822,0,14.3985,90,add vehicule collision to prevent any flying vehicule to enter the building p4
missile64x64x128,,-2839.46,-11097,546.961,0,317,-180,add collision clip to prevent exploit on roof townhouse p3
missile32x32x128,,-2852.71,-11063,546.961,0,317,-180,add collision clip to prevent exploit on roof townhouse p4
player512x512x8,,15961.8,7067.59,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p1
player512x512x8,,16068.1,6567.21,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p2
player512x512x8,,16174.3,6066.84,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p3
player512x512x8,,16280.6,5566.46,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p4
player512x512x8,,16386.8,5066.09,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p5
player512x512x8,,16493.1,4565.72,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p6
player512x512x8,,16599.4,4065.34,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p7
player512x512x8,,16705.6,3564.97,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p8
player512x512x8,,16811.9,3068.59,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p9
player512x512x8,,16918.1,2568.22,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p10
player512x512x8,,17024.4,2067.85,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p11
player512x512x8,,17130.6,1567.47,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p12
player512x512x8,,17236.9,1067.1,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p13
player512x512x8,,17343.1,566.724,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p14
player512x512x8,,17449.4,66.3504,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p15
player512x512x8,,17517.4,-253.65,620,0,282,0,add player collision clip to prevent exploit on the roof of the train station p16
player64x64x64,,-2503,-4013,472,0,-191.928,-90,add player collision clip to prevent the player to enter inside the side window of the building p1
player64x64x64,,-2531,-4046,472,0,330.128,-90,add player collision clip to prevent the player to enter inside the side window of the building p2
player64x64x64,,-2583,-4019,472,0,281.928,-90,add player collision clip to prevent the player to enter inside the side window of the building p3
player64x64x64,,-2698,-3904,472,0,191.928,-90,add player collision clip to prevent the player to enter inside the side window of the building p1 b
player64x64x64,,-2726,-3937,472,0,330.128,-90,add player collision clip to prevent the player to enter inside the side window of the building p2 b
player64x64x64,,-2778,-3910,472,0,281.928,-90,add player collision clip to prevent the player to enter inside the side window of the building p3 b
player64x64x64,,6426.25,-8567.5,454.5,0,15,-90,add player collision clip to prevent the player to enter in the decorative window on the side of the building block 12 
missile8x8x256,,-2452.25,-2173.5,595.75,360,15.1281,90,add missile collision to prevent object to enter the green parapet wall in the townhouse p1
missile8x8x256,,-2452.25,-2173.5,587.75,360,15.1281,90,add missile collision to prevent object to enter the green parapet wall in the townhouse p2
missile8x8x256,,-2452.25,-2173.5,579.75,360,15.1281,90,add missile collision to prevent object to enter the green parapet wall in the townhouse p3
missile8x8x256,,-2452.25,-2174,571.75,360,15.1281,90,add missile collision to prevent object to enter the green parapet wall in the townhouse p4
missile8x8x256,,-2452.25,-2174,563.75,360,15.1281,90,add missile collision to prevent object to enter the green parapet wall in the townhouse p5
missile8x8x256,,-2420.75,-2290.5,595.75,360,15.1281,90,add missile collision to prevent object to enter the green parapet wall in the townhouse p6
missile8x8x256,,-2420.75,-2290.5,587.75,360,15.1281,90,add missile collision to prevent object to enter the green parapet wall in the townhouse p7
missile8x8x256,,-2420.75,-2290.5,579.75,360,15.1281,90,add missile collision to prevent object to enter the green parapet wall in the townhouse p8
missile8x8x256,,-2420.75,-2291,571.75,360,15.1281,90,add missile collision to prevent object to enter the green parapet wall in the townhouse p9
missile8x8x256,,-2420.75,-2291,563.75,360,15.1281,90,add missile collision to prevent object to enter the green parapet wall in the townhouse p10
player32x32x256,,-2453,-2173.5,583.5,360,15.1279,90,add Player collision to prevent player to enter the green parapet wall in the townhouse p1
player32x32x256,,-2421,-2292,583.5,360,15.1279,90,add Player collision to prevent player to enter the green parapet wall in the townhouse p2
missile8x8x256,,-10127.3,9806.25,956.75,7.32346,329.529,90,add missile clip to prevent object to enter on the side of the wall of Castle p1
missile8x8x256,,-10127.8,9806.25,954.75,7.32346,329.529,90,add missile clip to prevent object to enter on the side of the wall of Castle p2
player32x32x32,,-9611,11664.5,1445.5,44.6954,331.265,0,add player clip in angle to prevent the player to be stock between the Castle roof and the spike p1
player32x32x128,,-9436,8100.5,1497,45,190,-90,add player clip in angle to prevent the player to be stock between the Castle roof and the spike p2
missile8x8x256,,-1930.5,-4835,595.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p1
missile8x8x256,,-1930.5,-4835,587.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p2
missile8x8x256,,-1930.5,-4835,579.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p3
missile8x8x256,,-1930.5,-4835,571.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p4
missile8x8x256,,-1938.75,-4804.25,595.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p5
missile8x8x256,,-1938.75,-4804.25,587.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p6
missile8x8x256,,-1938.75,-4804.25,579.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p7
missile8x8x256,,-1938.75,-4804.25,571.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p8
missile8x8x256,,-1946.5,4806.25,595.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p9
missile8x8x256,,-1946.5,4806.25,587.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p10
missile8x8x256,,-1946.5,4806.25,579.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p11
missile8x8x256,,-1946.5,4806.25,571.5,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p12
missile8x8x256,,-1946.5,4806.25,566.25,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p13
missile8x8x256,,-1938.75,-4804.25,566.25,360,195.128,90,add missile clip to prevent the object to enter inside the black parapet in the townhouse rooftop p14
player32x32x256,,-1935,-4836.75,580,0,15.1279,-90,add player collision to prevent the player to enter inside the black parapet in the townhouse p1
player32x32x256,,-1943.5,-4805.25,580,0,15.1279,-90,add player collision to prevent the player to enter inside the black parapet in the townhouse p2
nosight64x64x128,,-2162,8602,1172,0,60,90,add no sight clip to one of the sam site - jira IW9-901616
nosight64x64x64,,-2031,8689.378,1152,0,330,0,add no sight clip to one of the sam site - jira IW9-901616
player32x32x128,,6744,2900,691.75,65,345,0,add clips to trim - jira IW9-923318
missile32x32x128,,6744,2900,691.75,65,345,0,
item32x32x128,,6744,2900,691.75,65,345,0,
player32x32x128,,6848,2868,741.75,80,345,0,
missile32x32x128,,6848,2868,741.75,80,345,0,
item32x32x128,,6848,2868,741.75,80,345,0,
player32x32x128,,7080,2804,741.75,280,345,0,
missile32x32x128,,7080,2804,741.75,280,345,0,
item32x32x128,,7080,2804,741.75,280,345,0,
player32x32x128,,7188,2780,691.75,295,345,0,
missile32x32x128,,7188,2780,691.75,295,345,0,
item32x32x128,,7188,2780,691.75,295,345,0,
player32x32x128,,6720,1012,691.75,295,345,0,
missile32x32x128,,6720,1012,691.75,295,345,0,
item32x32x128,,6720,1012,691.75,295,345,0,
player32x32x128,,6616,1040,741.75,280,345,0,
missile32x32x128,,6616,1040,741.75,280,345,0,
item32x32x128,,6616,1040,741.75,280,345,0,
player32x32x128,,6380,1104,741.75,80,345,0,
missile32x32x128,,6380,1104,741.75,80,345,0,
item32x32x128,,6380,1104,741.75,80,345,0,
player32x32x128,,6276,1132,691.75,65,345,0,
missile32x32x128,,6276,1132,691.75,65,345,0,
item32x32x128,,6276,1132,691.75,65,345,0,
player32x32x256,,13577,5269.75,269,0,12,0,add clip to wall - jira IW9-923275
missile32x32x256,,13577,5269.75,269,0,12,0,
item32x32x256,,13577,5269.75,269,0,12,0,
player512x2048x64,,14920.8,1859.25,237,90,12,0,add clip to train platform wall - jira IW9-923054 IW9-918694
missile512x2048x64,,14920.8,1859.25,237,90,12,0,
item512x2048x64,,14920.8,1859.25,237,90,12,0,
player512x2048x64,,14494.7,3859.5,237,90,12,0,
missile512x2048x64,,14494.7,3859.5,237,90,12,0,
item512x2048x64,,14494.7,3859.5,237,90,12,0,
player512x2048x64,,14069.2,5862.75,237,90,12,0,
missile512x2048x64,,14069.2,5862.75,237,90,12,0,
item512x2048x64,,14069.2,5862.75,237,90,12,0,
player64x64x64,,13485.3,5654.5,205.25,0,12,0,add clip to block mount interaction - jira IW9-922022
missile128x128x8,,-5004,1808.75,-16,0,0,0,add clip to tomb ceiling - jira IW9-923398
item128x128x8,,-5004,1808.75,-16,0,0,0,
player256x256x256,,18009.5,-417,275.5,0,12,0,IW9-943892 - Fix Map Hole Exploit - fwilson
player256x256x256,,18009.5,-417,59.5,0,12,0,
player128x128x128,,-6562,2421,481,45,0,0,IW9-949513 - Fixed map hole - zbilodeau
vehicle256x256x8,,14798,2540.97,363,0,281.999,-90,IW9-918694  - Missing Vehicle Collision - fwilson
vehicle256x256x8,,14851.2,2290.56,363,0,281.999,-90,
vehicle256x256x8,,14691.5,3041.78,363,0,281.999,-90,
vehicle256x256x8,,14744.8,2791.37,363,0,281.999,-90,
vehicle256x256x8,,14585.1,3542.59,363,0,281.999,-90,
vehicle256x256x8,,14638.3,3292.19,363,0,281.999,-90,
vehicle256x256x8,,14478.7,4043.41,363,0,281.999,-90,
vehicle256x256x8,,14531.9,3793,363,0,281.999,-90,
vehicle256x256x8,,14372.2,4544.22,363,0,281.999,-90,
vehicle256x256x8,,14425.4,4293.81,363,0,281.999,-90,
vehicle256x256x8,,14265.8,5045.03,363,0,281.999,-90,
vehicle256x256x8,,14319,4794.63,363,0,281.999,-90,
vehicle256x256x8,,14159.3,5545.85,363,0,281.999,-90,
vehicle256x256x8,,14212.5,5295.44,363,0,281.999,-90,
vehicle256x256x8,,14052.9,6046.66,363,0,281.999,-90,
vehicle256x256x8,,14106.1,5796.25,363,0,281.999,-90,
vehicle256x256x8,,13946.4,6547.47,363,0,281.999,-90,
vehicle256x256x8,,13999.7,6297.07,363,0,281.999,-90,
vehicle256x256x8,,13893.2,6797.88,363,0,281.999,-90,
player512x2048x64,,17573,6816,317,90,191,179,IW9-959169 - fixed a map hole in the vista behind train station - zbilodeau
player512x2048x64,,18007,4814,317,90,191,179,
player512x2048x64,,18441,2813,317,90,191,179,
player512x2048x64,,18874,813,317,90,191,179,
player512x2048x64,,18108,-410,317,90,326,-136,
