string,string,string,string,string,string
zone,town_hotzone_07,mp/loot/br/sealion/dmz/lootset_sealion_town.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,town_hotzone_08,mp/loot/br/sealion/dmz/lootset_sealion_town.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,town_hotzone_09,mp/loot/br/sealion/dmz/lootset_sealion_town.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,town_hotzone_10,mp/loot/br/sealion/dmz/lootset_sealion_town.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,town_hotzone_11,mp/loot/br/sealion/dmz/lootset_sealion_town.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,greenhouse_hotzone_01,mp/loot/br/sealion/dmz/lootset_sealion_greenhouse.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,greenhouse_hotzone_02,mp/loot/br/sealion/dmz/lootset_sealion_greenhouse.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,greenhouse_hotzone_03,mp/loot/br/sealion/dmz/lootset_sealion_greenhouse.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,greenhouse_hotzone_04,mp/loot/br/sealion/dmz/lootset_sealion_greenhouse.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,greenhouse_hotzone_05,mp/loot/br/sealion/dmz/lootset_sealion_greenhouse.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,greenhouse_hotzone_06,mp/loot/br/sealion/dmz/lootset_sealion_greenhouse.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,greenhouse_hotzone_07,mp/loot/br/sealion/dmz/lootset_sealion_greenhouse.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,greenhouse_hotzone_08,mp/loot/br/sealion/dmz/lootset_sealion_greenhouse.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,apartments_hotzone_01,mp/loot/br/sealion/dmz/lootset_sealion_apartments.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,apartments_hotzone_02,mp/loot/br/sealion/dmz/lootset_sealion_apartments.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,apartments_hotzone_03,mp/loot/br/sealion/dmz/lootset_sealion_apartments.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,powerplant_hotzone_01,mp/loot/br/sealion/dmz/lootset_sealion_power.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,powerplant_hotzone_02,mp/loot/br/sealion/dmz/lootset_sealion_power.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,residential_hotzone_01,mp/loot/br/sealion/dmz/lootset_sealion_residential.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,residential_hotzone_02,mp/loot/br/sealion/dmz/lootset_sealion_residential.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,residential_hotzone_03,mp/loot/br/sealion/dmz/lootset_sealion_residential.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,residential_hotzone_04,mp/loot/br/sealion/dmz/lootset_sealion_residential.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,residential_hotzone_05,mp/loot/br/sealion/dmz/lootset_sealion_residential.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,residential_hotzone_06,mp/loot/br/sealion/dmz/lootset_sealion_residential.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,residential_hotzone_07,mp/loot/br/sealion/dmz/lootset_sealion_residential.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,residential_hotzone_08,mp/loot/br/sealion/dmz/lootset_sealion_residential.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,residential_hotzone_09,mp/loot/br/sealion/dmz/lootset_sealion_residential.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,coastalruins_hotzone_01,mp/loot/br/sealion/dmz/lootset_sealion_ruins01.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,coastalruins_hotzone_02,mp/loot/br/sealion/dmz/lootset_sealion_ruins01.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,shipwreck_hotzone_01,mp/loot/br/sealion/dmz/lootset_sealion_shipwreck.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#Zone
zone,ls_zone_tier1,mp/loot/br/dmz/lootset_locked_space_tier1.csv,mp/loot/br/dmz/lootset_cache_spawns_ls.csv,,#Zone
zone,ls_zone_tier2,mp/loot/br/dmz/lootset_locked_space_tier2.csv,mp/loot/br/dmz/lootset_cache_spawns_ls.csv,,#Zone
zone,ls_zone_tier3,mp/loot/br/dmz/lootset_locked_space_tier3.csv,mp/loot/br/dmz/lootset_cache_spawns_ls.csv,,#Zone
zone,ls_weapon_tier1,mp/loot/br/dmz/lootset_ls_weapon_tier1.csv,mp/loot/br/dmz/lootset_cache_spawns_ls.csv,,#Zone
zone,ls_weapon_tier2,mp/loot/br/dmz/lootset_ls_weapon_tier2.csv,mp/loot/br/dmz/lootset_cache_spawns_ls.csv,,#Zone
zone,ls_weapon_tier3,mp/loot/br/dmz/lootset_ls_weapon_tier3.csv,mp/loot/br/dmz/lootset_cache_spawns_ls.csv,,#Zone
zone,castle_hotzone_05,mp/loot/br/sealion/dmz/lootset_sealion_castle.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#HeroStrongholdZone
zone,beachclub_hotzone_05,mp/loot/br/sealion/dmz/lootset_sealion_beach.csv,mp/loot/br/sealion/dmz/lootset_cache_spawns.csv,,#HeroStrongholdZone
zone,brloot_gascan,mp/loot/br/dmz/lootset_gascan_zone.csv,mp/loot/br/default/lootset_cache_spawns.csv,,#Zone
zone,gulag_dom,mp/loot/br/default/lootset_empty.csv,mp/loot/br/default/lootset_empty.csv,,#Zone, Gulag: keep empty for DMZ
itemCache,br_loot_cache,mp/loot/br/sealion/dmz/lootset_cache_base.csv,,,
itemCache,br_loot_cache_lege,mp/loot/br/sealion/dmz/lootset_cache_lege.csv,,,
itemCache,br_loot_cache_april,mp/loot/br/sealion/dmz/lootset_cache_lege.csv,,,
itemCache,dmz_supply_drop,mp/loot/br/sealion/dmz/lootset_supply_drop.csv,,,
itemCache,dmz_supply_drop_boss,mp/loot/br/sealion/dmz/lootset_supply_drop_boss.csv,,,
itemCache,dmz_supply_drop_samsite,mp/loot/br/sealion/dmz/lootset_supply_drop_samsite.csv,,,
itemCache,dmz_supply_drop_supply,mp/loot/br/sealion/dmz/lootset_supply_drop_supply.csv,,,
itemCache,dmz_safe,mp/loot/br/sealion/dmz/lootset_safe.csv,,,
itemCache,dmz_hidden_container,mp/loot/br/sealion/dmz/lootset_radioactive_container.csv,,,
itemCache,dmz_geiger_puzzle_container,mp/loot/br/sealion/dmz/lootset_geiger_puzzle.csv,,,
itemCache,dmz_secret_stash,mp/loot/br/sealion/dmz/lootset_secret_stash.csv,,,
itemCache,cache_medicine_cabinet,mp/loot/br/sealion/dmz/lootset_medicine_cabinet.csv,,,
itemCache,cache_bar_cabinet,mp/loot/br/sealion/dmz/lootset_bar_cabinet.csv,,,
itemCache,cache_school_locker_a,mp/loot/br/sealion/dmz/lootset_school_locker_a.csv,,,
itemCache,cache_school_locker_b,mp/loot/br/sealion/dmz/lootset_school_locker_b.csv,,,
itemCache,cache_computer_tower,mp/loot/br/sealion/dmz/lootset_computer_tower.csv,,,
itemCache,cache_dresser,mp/loot/br/sealion/dmz/lootset_dresser.csv,,,
itemCache,cache_fridge_a,mp/loot/br/sealion/dmz/lootset_fridge_a.csv,,,
itemCache,cache_fridge_b,mp/loot/br/sealion/dmz/lootset_fridge_b.csv,,,
itemCache,cache_comm_fridge_01,mp/loot/br/sealion/dmz/lootset_comm_fridge_01.csv,,,
itemCache,cache_comm_fridge_02,mp/loot/br/sealion/dmz/lootset_comm_fridge_02.csv,,,
itemCache,cache_fridge_mini,mp/loot/br/sealion/dmz/lootset_fridge_mini.csv,,,
itemCache,cache_fridge_old,mp/loot/br/sealion/dmz/lootset_fridge_old.csv,,,
itemCache,cache_toolbox,mp/loot/br/sealion/dmz/lootset_toolbox.csv,,,
itemCache,cache_cash_register,mp/loot/br/sealion/dmz/lootset_cash_register.csv,,,
itemCache,dmz_crate_wood,mp/loot/br/sealion/dmz/lootset_dmz_crate_wood.csv,,,
itemCache,cache_medical_box_wall,mp/loot/br/sealion/dmz/lootset_medical_box_wall.csv,,,
itemCache,cache_office_cabinet,mp/loot/br/sealion/dmz/lootset_office_cabinet.csv,,,
itemCache,dmz_hidden_container_common,mp/loot/br/sealion/dmz/lootset_hidden_container.csv,,,
itemCache,cache_duffel_bag_01,mp/loot/br/sealion/dmz/lootset_duffel_bag_01.csv,,,
itemCache,cache_duffel_bag_02,mp/loot/br/sealion/dmz/lootset_duffel_bag_02.csv,,,
itemCache,cache_hanging_clothes,mp/loot/br/sealion/dmz/lootset_hanging_clothes.csv,,,
itemCache,cache_mail_kiosk,mp/loot/br/sealion/dmz/lootset_mail_kiosk.csv,,,
itemCache,cache_weapon_locker,mp/loot/br/sealion/dmz/lootset_weapon_locker.csv,,,
itemCache,cache_military_container,mp/loot/br/sealion/dmz/lootset_military_container.csv,,,
itemCache,cache_metal_briefcase,mp/loot/br/sealion/dmz/lootset_metal_briefcase.csv,,,
itemCache,cache_pelican_case_rifle,mp/loot/br/sealion/dmz/lootset_pelican_case_rifle.csv,,,
itemCache,cache_utility_metal_crate,mp/loot/br/sealion/dmz/lootset_utility_metal_crate.csv,,,
scriptCache,agent_backpack,mp/loot/br/dmz/lootset_agent_backpack.csv,1000,,
initialScriptableState,br_loot_cache,closed_usable,,,
initialScriptableState,br_loot_cache_gulag,closed_usable,,,
initialScriptableState,br_loot_cache_lege,closed_usable,,,
initialScriptableState,br_loot_cache_april,closed_usable,,,
initialScriptableState,cache_bar_cabinet,closed_usable,,,
initialScriptableState,cache_cash_register,closed_usable,,,
initialScriptableState,cache_comm_fridge_01,closed_usable,,,
initialScriptableState,cache_comm_fridge_02,closed_usable,,,
initialScriptableState,cache_computer_tower,closed_usable,,,
initialScriptableState,cache_dresser,closed_usable,,,
initialScriptableState,cache_duffel_bag_01,closed_usable,,,
initialScriptableState,cache_duffel_bag_02,closed_usable,,,
initialScriptableState,cache_fridge_a,closed_usable,,,
initialScriptableState,cache_fridge_b,closed_usable,,,
initialScriptableState,cache_fridge_mini,closed_usable,,,
initialScriptableState,cache_fridge_old,closed_usable,,,
initialScriptableState,cache_hanging_clothes,closed_usable,,,
initialScriptableState,cache_mail_kiosk,closed_usable,,,
initialScriptableState,cache_medical_box_wall,closed_usable,,,
initialScriptableState,cache_medicine_cabinet,closed_usable,,,
initialScriptableState,cache_office_cabinet,closed_usable,,,
initialScriptableState,cache_school_locker_a,closed_usable,,,
initialScriptableState,cache_school_locker_b,closed_usable,,,
initialScriptableState,cache_toolbox,closed_usable,,,
initialScriptableState,cache_weapon_locker,closed_usable,,,
initialScriptableState,dmz_crate_wood,closed_usable,,,
initialScriptableState,dmz_geiger_counter_cache,closed_usable,,,
initialScriptableState,dmz_hidden_container_common,closed_usable,,,
initialScriptableState,dmz_geiger_puzzle_container,closed_usable,,,
initialScriptableState,cache_military_container,closed_usable,,,
initialScriptableState,cache_metal_briefcase,closed_usable,,,
initialScriptableState,cache_pelican_case_rifle,closed_usable,,,
initialScriptableState,cache_utility_metal_crate,closed_usable,,,
