string,string,string,string,string,string
cp_raid1_cine_intro,132.14,135.16,^8Farah:^7 Captain, Gaz, check those ropes, we're going in...,,
cp_raid1_cine_intro,136.45,137.49,^8Price:^7 Good to go.,,
cp_raid1_cine_intro,137.5,138.9,^8Gaz:^7 Solid.,,
cp_raid1_cine_intro,139.83,142.27,^8Farah:^7 If you don't hear from me, don't come looking.,,
cp_raid1_cine_intro,142.27,144.02,^8Farah:^7 Keep your posts.,,
cp_raid1_cine_intro,144.03,145.76,^8Farah:^7 Malika, you're in charge.,,
cp_raid1_cine_intro,145.76,147.51,^8Malika:^7 Yes, Commander Karim.,,
cp_raid1_cine_intro,150.11,151.62,^8Farah:^7 Let's go.,,
cp_raid1_cine_intro,151.63,153.22,^8Price:^7 After you, Sergeant.,,
cp_raid1_cine_intro,155.08,157.99,^8Price:^7 Laswell, we're heading in now.,,
cp_raid1_cine_intro,157.99,160.21,^8Laswell:^7 Copy, John. Keep me posted.,,
cp_raid1_cine_intro,160.21,162.65,^8Laswell:^7 Farah, take care of them.,,
cp_raid1_cine_intro,163,165.44,^8Farah:^7 Always do, Laswell...,,
cp_raid1_cine_outro,11.89,15.3,^8Price:^7 Farah, stay center. Gaz, check left.,,
cp_raid1_cine_outro,15.31,16.16,^8Farah:^7 Roger.,,
cp_raid1_cine_outro,16.16,16.85,^8Gaz:^7 On it.,,
cp_raid1_cine_outro,22.26,23.48,^8Gaz:^7 No movement...,,
cp_raid1_cine_outro,23.48,24.86,^8Farah:^7 Same...,,
cp_raid1_cine_outro,30.45,31.5,^8Price:^7 Eyes front...,,
cp_raid1_cine_outro,31.75,33.19,^8Gaz:^7 Show your hands!,,
cp_raid1_cine_outro,33.19,36.28,^8Farah:^7 [Turn around! Turn around!],,1
cp_raid1_cine_outro,36.69,38.19,^8Price:^7 They're all dead.,,
cp_raid1_cine_outro,39.9,41.81,^8Farah:^7 Easy. They could be rigged.,,
cp_raid1_cine_outro,44.16,45.75,^8Gaz:^7 No wires.,,
cp_raid1_cine_outro,46.75,47.97,^8Gaz:^7 These two are clear.,,
cp_raid1_cine_outro,48.03,49.61,^8Price:^7 All clear here...,,
cp_raid1_cine_outro,54.33,56.24,^8Farah:^7 These are my soldiers.,,
cp_raid1_cine_outro,57.81,60.41,^8Farah:^7 This is Arif. He volunteered to go in with Alex...,,
cp_raid1_cine_outro,60.42,62.54,^8Gaz:^7 Then where the hell is Alex-?,,
cp_raid1_cine_outro,63.76,67.38,^8Farah:^7 Echo 3-1, this is Kilo Actual, how copy...?,,
cp_raid1_cine_outro,69.19,71.06,^8Farah:^7 Echo 3-1, do you read...?,,
cp_raid1_cine_outro,72.5,75.47,^8Price:^7 Watcher, this is Bravo in the blind, radio check...,,
cp_raid1_cine_outro,75.47,78.22,^8Price:^7 Laswell, are you getting this...? Kate...,,
cp_raid1_cine_outro,78.22,81.12,^8Farah:^7 We're too deep, no signals.,,
cp_raid1_cine_outro,81.12,83.11,^8Gaz:^7 Concrete and metal... can't send or receive...,,
cp_raid1_cine_outro,83.11,84.69,^8Price:^7 Yeah, it's a silo, alright...,,
cp_raid1_cine_outro,87.9,89.29,^8Gaz:^7 Found power...,,
cp_raid1_cine_outro,90.78,92.21,^8Gaz:^7 Lights up...,,
cp_raid1_cine_outro,99.48,101.27,^8Gaz:^7 Holy hell...,,
cp_raid1_cine_outro,101.27,104.32,^8Farah:^7 [May peace ever find us...],,1
cp_raid1_cine_outro,104.32,107.97,^8Price:^7 Soviet ICBM... Liquid-fueled, supersonic.,,
cp_raid1_cine_outro,107.98,108.79,^8Gaz:^7 Nuclear.,,
cp_raid1_cine_outro,108.79,109.93,^8Price:^7 Thermonuclear.,,
cp_raid1_cine_outro,109.93,111.23,^8Farah:^7 Fifty years old.,,
cp_raid1_cine_outro,111.23,112.45,^8Price:^7 At least.,,
cp_raid1_cine_outro,112.45,114.15,^8Gaz:^7 You think there's a warhead up there...?,,
cp_raid1_cine_outro,114.9,116.67,^8Farah:^7 Let's find out...,,
cp_raid2_cine_intro,1.11,2.56,^8Price:^7 Alright- Let's huddle up...,,
cp_raid2_cine_intro,3.4,6.04,^8Price:^7 Comms are dead, but Laswell may still hear us...,,
cp_raid2_cine_intro,7.34,10.55,^8Farah:^7 Watcher-1, this is Kilo actual with Bravo in the blind.,,
cp_raid2_cine_intro,10.66,15.33,^8Farah:^7 We've located a missile silo and an ICBM on the platform.,,
cp_raid2_cine_intro,15.63,19.49,^8Gaz:^7 We encountered multiple AQ believe the tunnels are cleared to this position...,,
cp_raid2_cine_intro,19.8,22.51,^8Price:^7 To get here we cracked multiple doors and terminals...,,
cp_raid2_cine_intro,22.55,24.23,^8Gaz:^7 Portions of the facility are flooded-,,
cp_raid2_cine_intro,24.92,27.63,^8Gaz:^7 We worked together sharing limited resources to push on.,,
cp_raid2_cine_intro,27.9,31.76,^8Farah:^7 We have not found Alex but my soldiers who went in with him are KIA.,,
cp_raid2_cine_intro,32.62,35.43,^8Price:^7 If Alex is still alive- he's somewhere ahead of us...,,
cp_raid2_cine_intro,35.43,37.11,^8Price:^7 We'll stay frosty to find him.,,
cp_raid2_cine_intro,37.11,39.75,^8Gaz:^7 We expect more contact and obstacles to sort moving forward.,,
cp_raid2_cine_intro,40.06,44.07,^8Farah:^7 Our team will ascend to the top of the silo and see if the warhead is still on the missile...,,
cp_raid2_cine_intro,44.95,47.47,^8Farah:^7 Kilo actual and Bravo- Out here.,,
cp_raid2_cine_intro,48.24,49.57,^8Farah:^7 Let's move...,,
cp_raid2_cine_outro,8.25,8.91,^8Gaz:^7 Clear.,,
cp_raid2_cine_outro,8.91,9.84,^8Farah:^7 All clear.,,
cp_raid2_cine_outro,9.84,10.87,^8Price:^7 Who's broken...?,,
cp_raid2_cine_outro,10.87,11.71,^8Gaz:^7 One piece here...,,
cp_raid2_cine_outro,12,13.12,^8Farah:^7 You good old man?,,
cp_raid2_cine_outro,13.12,14.15,^8Price:^7 I've been worse.,,
cp_raid2_cine_outro,15.29,16.51,^8Gaz:^7 On you, boss.,,
cp_raid2_cine_outro,25.3,26.61,^8Gaz:^7 Look...,,
cp_raid2_cine_outro,27.18,28.01,^8Farah:^7 AQ...,,
cp_raid2_cine_outro,28.01,29.62,^8Price:^7 All shot down.,,
cp_raid2_cine_outro,29.99,31.21,^8Gaz:^7 Who the hell hit 'em?,,
cp_raid2_cine_outro,31.22,34.42,^8Farah:^7 Someone trying to stop them from doing this.,,
cp_raid2_cine_outro,37.53,40.27,^8Gaz:^7 Fucking hell. Al Qatala got the warhead.,,
cp_raid2_cine_outro,40.27,41.49,^8Price:^7 Recently.,,
cp_raid2_cine_outro,41.49,42.9,^8Farah:^7 Very.,,
cp_raid2_cine_outro,44.41,45.72,^8Alex:^7 KILO...,,
cp_raid2_cine_outro,45.72,47.22,^8Gaz:^7 It's Alex.,,
cp_raid2_cine_outro,47.23,48.44,^8Farah:^7 Echo 3-1...,,
cp_raid2_cine_outro,48.45,49.48,^8Alex:^7 Affirmative.,,
cp_raid2_cine_outro,50.32,52.3,^8Gaz:^7 There's a lotta steel between us and you, mate.,,
cp_raid2_cine_outro,52.31,53.9,^8Alex:^7 Button, left side.,,
cp_raid2_cine_outro,54.58,55.78,^8Gaz:^7 Eyes on.,,
cp_raid2_cine_outro,56.25,57.28,^8Alex:^7 Hit it...,,
cp_raid2_cine_outro,57.29,58.88,^8Gaz:^7 Done...,,
cp_raid2_cine_outro,64.93,65.68,^8Farah:^7 What happened?,,
cp_raid2_cine_outro,65.68,67.27,^8Alex:^7 Had a firefight with AQ...,,
cp_raid2_cine_outro,68.04,70.38,^8Alex:^7 They killed Arif, and the others.,,
cp_raid2_cine_outro,70.39,71.45,^8Farah:^7 We know.,,
cp_raid2_cine_outro,71.45,73.24,^8Farah:^7 [May they rest in peace.],,1
cp_raid2_cine_outro,73.25,74.76,^8Alex:^7 Captain...,,
cp_raid2_cine_outro,74.76,76.27,^8Alex:^7 Sergeant...,,
cp_raid2_cine_outro,76.27,78.16,^8Gaz:^7 Told ya you had friends nearby.,,
cp_raid2_cine_outro,80.33,81.84,^8Gaz:^7 Man o' steel.,,
cp_raid2_cine_outro,81.85,83.26,^8Alex:^7 Titanium...,,
cp_raid2_cine_outro,83.26,84.21,^8Price:^7 Bulletproof.,,
cp_raid2_cine_outro,84.21,85.91,^8Alex:^7 From the knee down anyway.,,
cp_raid2_cine_outro,85.91,87.42,^8Farah:^7 How are you still alive?,,
cp_raid2_cine_outro,88.56,90.54,^8Alex:^7 Their commander... he spared me.,,
cp_raid2_cine_outro,90.54,92.62,^8Farah:^7 Why?,,
cp_raid2_cine_outro,92.62,96.21,^8Alex:^7 He had a message. Wanted me to deliver it personally...,,
cp_raid2_cine_outro,96.21,97.72,^8Alex:^7 To you...,,
cp_raid2_cine_outro,97.72,98.86,^8Farah:^7 To me...?,,
cp_raid2_cine_outro,100.37,102.07,^8Farah:^7 Who is this "commander"?,,
cp_raid2_cine_outro,102.07,105.28,^8Alex:^7 Farah, you're not gonna like this...,,
cp_raid2_cine_outro,105.28,107.93,^8Farah:^7 Alex... who?,,
cp_raid2_cine_outro,107.93,110.48,^8Alex:^7 Your brother... Hadir.,,
cp_raid2_cine_outro,110.96,112.66,^8Farah:^7 Hadir is in jail.,,
cp_raid2_cine_outro,112.66,113.88,^8Alex:^7 Not anymore.,,
cp_raid2_cine_outro,113.89,117.19,^8Alex:^7 He wants a truce. Wants to work with you...,,
cp_raid2_cine_outro,117.66,118.52,^8Alex:^7 Work with us...,,
cp_raid2_cine_outro,118.52,119.84,^8Price:^7 To do what?,,
cp_raid2_cine_outro,119.84,120.97,^8Alex:^7 To kill Russians...,,
cp_raid2_cine_outro,120.98,122.11,^8Gaz:^7 With their own weapons...,,
cp_raid2_cine_outro,122.11,123.52,^8Farah:^7 The warhead.,,
cp_raid2_cine_outro,123.53,125.04,^8Price:^7 That's Hadir.,,
cp_raid2_cine_outro,126.55,129.2,^8Alex:^7 He wants us to join him, or turn back...,,
cp_raid2_cine_outro,129.67,132.12,^8Alex:^7 That's the message.,,
cp_raid3_cine_intro,1.22,3.67,^8Alex:^7 He wants us to join him or turn back.,,
cp_raid3_cine_intro,4.5,5.56,^8Alex:^7 That's the message.,,
cp_raid3_cine_intro,6.53,8.23,^8Farah:^7 I have a message for him.,,
cp_raid3_cine_intro,8.61,10,^8Alex:^7 Pretty sure I know what that means...,,
cp_raid3_cine_intro,10,11.02,^8Farah:^7 I'll fucking kill him...,,
cp_raid3_cine_intro,11.44,12.1,^8Farah:^7 Hadir...,,
cp_raid3_cine_intro,12.12,12.82,^8Price:^7 Farah-,,
cp_raid3_cine_intro,12.83,13.63,^8Farah:^7 HADIR!,,
cp_raid3_cine_intro,13.63,14.51,^8Price:^7 Slow down...,,
cp_raid3_cine_intro,14.52,17.99,^8Alex:^7 He's not here, Farah... he went forward.,,
cp_raid3_cine_intro,19.35,20.29,^8Farah:^7 With the warhead?,,
cp_raid3_cine_intro,20.65,21.76,^8Alex:^7 I'm afraid so.,,
cp_raid3_cine_intro,21.77,23.6,^8Price:^7 We need to find him...,,
cp_raid3_cine_intro,23.6,27.24,^8Gaz:^7 First things first- we need to relay this to Laswell, and work on our exfil.,,
cp_raid3_cine_intro,27.24,28.49,^8Gaz:^7 I can find us a signal.,,
cp_raid3_cine_intro,28.49,30.13,^8Price:^7 Good call. Check in when you have comms.,,
cp_raid3_cine_intro,30.14,31.03,^8Gaz:^7 Will do.,,
cp_raid3_cine_intro,32.14,33.05,^8Gaz:^7 Good luck.,,
cp_raid3_cine_intro,33.05,33.83,^8Alex:^7 You too, Gaz.,,
cp_raid3_cine_intro,33.87,35.16,^8Alex:^7 On you, Commander.,,
cp_raid3_cine_outro,2.63,4.59,^8Farah:^7 He's down... We clear?,,
cp_raid3_cine_outro,4.6,6.79,^8Price:^7 Negative-- Room's rigged.,,
cp_raid3_cine_outro,7.4,10.04,^8Alex:^7 High speed fuse, charges on the walls, we gotta move.,,
cp_raid3_cine_outro,12.36,13.51,^8Alex:^7 It's locked.,,
cp_raid3_cine_outro,15.74,17.02,^8Farah:^7 Hadir--!!,,
cp_raid3_cine_outro,18.24,19.74,^8Alex:^7 Farah, check fire--!!,,
cp_raid3_cine_outro,19.76,21.37,^8Alex:^7 Take cover--!!,,
cp_raid3_cine_outro,27.15,30.7,^8Alex:^7 Charge is safe... No threat...,,
cp_raid3_cine_outro,31.67,32.56,^8Price:^7 Farah...,,
cp_raid3_cine_outro,32.73,35.1,^9Hadir:^7 Drop your weapons... All of you...now!,,
cp_raid3_cine_outro,38.82,41.94,^8Alex:^7 Farah... Put it down.,,
cp_raid3_cine_outro,58.53,60.38,^9Hadir:^7 [Thank you, sister.],,1
cp_raid4_cine_intro,5.11,6.43,^9Hadir:^7 [Thank you, sister.],,1
cp_raid4_cine_intro,6.87,8.8,^8Farah:^7 [Don't use that word with me.],,1
cp_raid4_cine_intro,10.47,13.37,^9Hadir:^7 [Stay here... Don't shoot...],,1
cp_raid4_cine_intro,22.98,26.14,^9Hadir:^7 Alex... I gave you a message, did you deliver it...?,,
cp_raid4_cine_intro,26.14,29.32,^8Farah:^7 If you have something to say, you can say it to me...,,
cp_raid4_cine_intro,30.11,33.09,^8Farah:^7 [You fucking terrorist coward.],,1
cp_raid4_cine_intro,33.09,35.73,^9Hadir:^7 I left him alive to save you.,,
cp_raid4_cine_intro,35.73,38.89,^8Farah:^7 I kept myself alive to kill you...,,
cp_raid4_cine_intro,38.9,42.14,^9Hadir:^7 I'm protecting Urzikstan from our enemies, Farah.,,
cp_raid4_cine_intro,42.14,44.69,^8Farah:^7 You are making war where there was peace.,,
cp_raid4_cine_intro,44.69,48.55,^9Hadir:^7 Peace...? I have known no peace...,,
cp_raid4_cine_intro,52.23,56.09,^9Hadir:^7 You... let them give me to the Russians.,,
cp_raid4_cine_intro,56.09,57.96,^9Hadir:^7 You betrayed me, Captain.,,
cp_raid4_cine_intro,57.97,59.43,^8Farah:^7 You betray yourself.,,
cp_raid4_cine_intro,60.65,65.04,^9Hadir:^7 And still... I stand here, unarmed.,,
cp_raid4_cine_intro,65.04,67.5,^8Price:^7 You been trying to kill us at every turn.,,
cp_raid4_cine_intro,67.67,70.31,^9Hadir:^7 My men are here to prevent failure.,,
cp_raid4_cine_intro,70.31,72.25,^9Hadir:^7 If you were dead- I would mourn...,,
cp_raid4_cine_intro,73.55,75.83,^9Hadir:^7 But I will not kill you myself.,,
cp_raid4_cine_intro,76.1,79.26,^8Farah:^7 It is impossible that we share the same blood.,,
cp_raid4_cine_intro,80.4,84,^9Hadir:^7 I love you, Farah- Even if you hate me...,,
cp_raid4_cine_intro,86.19,89.08,^9Hadir:^7 In that way we are not the same.,,
cp_raid4_cine_intro,90.22,92.16,^8Farah:^7 One of many...,,
cp_raid4_cine_intro,92.33,95.93,^9Hadir:^7 We take lives to save lives, sister.,,
cp_raid4_cine_intro,96.37,99.18,^8Alex:^7 A nuclear weapon won't help anyone.,,
cp_raid4_cine_intro,99.18,102.17,^8Price:^7 You'll only make things worse, Hadir.,,
cp_raid4_cine_intro,102.96,104.1,^9Hadir:^7 Then so be it...,,
cp_raid4_cine_intro,107.61,109.45,^9Hadir:^7 I will not let you stand in my way.,,
cp_raid4_cine_intro,109.45,110.33,^8Farah:^7 Meaning what?,,
cp_raid4_cine_intro,110.33,113.48,^9Hadir:^7 You'll be detained until I complete my mission.,,
cp_raid4_cine_intro,113.48,115.15,^8Farah:^7 And then?,,
cp_raid4_cine_intro,116.36,117.69,^9Hadir:^7 We will see...,,
cp_raid4_cine_intro,120.31,122.58,^9Hadir:^7 [Take them to the cell...],,1
cp_raid4_cine_outro,2.62,4.19,^8Farah:^7 Show me your hands.,,
cp_raid4_cine_outro,8.56,11.69,^9Hadir:^7 Farah, you have the warhead. Use it.,,
cp_raid4_cine_outro,11.69,14.6,^8Farah:^7 No, Hadir. No one will use it.,,
cp_raid4_cine_outro,14.82,16.78,^8Farah:^7 It will be disposed of, safely.,,
cp_raid4_cine_outro,16.78,17.53,^9Hadir:^7 It won't stop.,,
cp_raid4_cine_outro,17.85,20.96,^9Hadir:^7 You have to fight them the way they fight us to win.,,
cp_raid4_cine_outro,20.96,22.94,^8Farah:^7 If we do, we've already lost.,,
cp_raid4_cine_outro,23.77,29.08,^9Hadir:^7 Sister... Together we can stop them, like we did before...,,
cp_raid4_cine_outro,34.5,36.27,^8Farah:^7 Believe me... I will...,,
cp_raid4_cine_outro,37.76,41.4,^8Farah:^7 My way... with those I trust.,,
cp_raid4_cine_outro,42.21,44.92,^9Hadir:^7 Listen to me, Farah... They are coming.,,
cp_raid4_cine_outro,46.1,48.07,^9Hadir:^7 Urzikstan is in danger...,,
cp_raid4_cine_outro,48.25,50.13,^8Alex:^7 Who is coming Hadir?,,
cp_raid4_cine_outro,52.32,55.13,^9Hadir:^7 Mama and Baba would be proud.,,
cp_raid4_cine_outro,58.36,64.2,^9Hadir:^7 Keep them in here... Keep this clear...,,
cp_raid4_cine_outro,64.2,67.32,^8Farah:^7 How dare you... They have nothing to do with this---,,
cp_raid4_cine_outro,67.32,68.46,^8Alex:^7 Farah...,,
cp_raid4_cine_outro,68.56,71.06,^8Price:^7 Hadir, give us a name.,,
cp_raid4_cine_outro,73.15,75.75,^9Hadir:^7 The real Russians...,,
cp_raid4_cine_outro,75.85,77.73,^8Farah:^7 Who...,,
cp_raid4_cine_outro,78.98,81.68,^8Farah:^7 Who, Hadir...,,
cp_raid4_cine_outro,82.72,84.7,^8Alex:^7 He's gone.,,
cp_raid4_cine_outro,94.5,96.17,^8Farah:^7 Let's go...,,
cp_raid4_cine_outro,96.79,98.87,^8Alex:^7 Exfil's up top...,,
cp_raid4_cine_outro,103.25,109.4,^8Price:^7 All stations, Hadir's dead... Warhead is secure. We're coming up...,,
cp_raid4_cine_outro,115.96,117.74,^8Gaz:^7 Eyes on- Got 'em Laswell.,,
cp_raid4_cine_outro,117.74,119.71,^8Laswell:^7 Good. Load in and get off the X.,,
cp_raid4_cine_outro,119.72,120.96,^8Gaz:^7 Rog.,,
