string,string,string,localized_a,string,string,string,string,string,string,string,string,string,string,string,localized_a,string,string,string,string,string,string,string,string,string,string,int,string,string,string,string,string,string,string,string,string,string
10,price_western_a,price_western,a&OPERATORS/PRICE_WESTERN,body_mp_price_iw9_1_1,head_mp_price_iw9_1_1_lod1,ui_loot_operator_west_price_1_1,1,,0,body_mp_price_iw9_1_1,head_mp_price_iw9_1_1,1,,1,a&OPERATORS/PRICE_WESTERN_DESC,,,ui_loot_operator_west_price_1_1,-0.4,0,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_price_1_1_lg,,0,
11,farah_western_a,farah_western,a&OPERATORS/FARAH_WESTERN,body_mp_farah_iw9_1_1,head_mp_farah_iw9_1_1_lod1,ui_loot_operator_west_farah_1_1,1,,0,body_mp_farah_iw9_1_1,head_mp_farah_iw9_1_1,1,,1,a&OPERATORS/FARAH_WESTERN_DESC,nvg_3,,ui_loot_operator_west_farah_1_1,-0.3,0,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_farah_1_1_lg,,0,
12,ghost_western_a,ghost_western,a&OPERATORS/GHOST_WESTERN,body_mp_ghost_iw9_1_1,head_mp_ghost_iw9_1_1_lod1,ui_loot_operator_west_ghost_1_1,1,,0,body_mp_ghost_iw9_1_1,head_mp_ghost_iw9_1_1,1,,1,a&OPERATORS/GHOST_WESTERN_DESC,,,ui_loot_operator_west_ghost_1_1,-0.4,0,,poncho,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_ghost_1_1_lg,,0,
13,beta_western_a,kpop_eastern,a&OPERATORS/HORANGI_EASTERN_2_1,body_mp_beta_iw9_1_1,head_mp_beta_iw9_1_1_lod1,ui_loot_operator_east_beta_1_1,1,,0,body_mp_beta_iw9_1_1,head_mp_beta_iw9_1_1,1,,1,a&STORE_FLAVOR/HORANGI_EASTERN_2_1_FLAVOR,,,ui_loot_operator_east_beta_1_1,-0.35,0,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_beta_1_1_lg,,0,
14,milsim_western_a,milsim_western_1,a&OPERATORS/MILSIM_WESTERN_1,body_mp_milsim_west_iw9_1_1,head_mp_milsim_west_iw9_1_1_lod1,ui_loot_operator_west_milsim_1_1,1,,0,body_mp_milsim_west_iw9_1_1,head_mp_milsim_west_iw9_1_1,1,,1,a&OPERATORS/MILSIM_WESTERN_1_DESC,,,ui_loot_operator_west_milsim_1_1,-0.25,1,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_milsim_1_1_lg,,0,
15,milsim_western_b,milsim_western_1,a&OPERATORS/MILSIM_WESTERN_2,body_mp_milsim_west_iw9_2_1,head_mp_milsim_west_iw9_2_1_lod1,ui_loot_operator_west_milsim_2_1,1,,0,body_mp_milsim_west_iw9_2_1,head_mp_milsim_west_iw9_2_1,1,,1,a&OPERATORS/MILSIM_WESTERN_2_DESC,,,ui_loot_operator_west_milsim_2_1,-0.25,1,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_milsim_2_1_lg,,0,
16,milsim_western_c,milsim_western_1,a&OPERATORS/MILSIM_WESTERN_3,body_mp_milsim_west_iw9_3_1,head_mp_milsim_west_iw9_3_1_lod1,ui_loot_operator_west_milsim_3_1,1,,0,body_mp_milsim_west_iw9_3_1,head_mp_milsim_west_iw9_3_1,1,,1,a&OPERATORS/MILSIM_WESTERN_3_DESC,,,ui_loot_operator_west_milsim_3_1,-0.25,1,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_milsim_3_1_lg,,0,
17,milsim_western_d,milsim_western_1,a&OPERATORS/MILSIM_WESTERN_4,body_mp_milsim_west_iw9_4_1,head_mp_milsim_west_iw9_4_1_lod1,ui_loot_operator_west_milsim_4_1,1,,0,body_mp_milsim_west_iw9_4_1,head_mp_milsim_west_iw9_4_1,1,,1,a&OPERATORS/MILSIM_WESTERN_4_DESC,,,ui_loot_operator_west_milsim_4_1,-0.25,1,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_milsim_4_1_lg,,0,
18,milsim_eastern_a,milsim_eastern_1,a&OPERATORS/MILSIM_EASTERN_1,body_mp_milsim_east_iw9_1_1,head_mp_milsim_east_iw9_1_1_lod1,ui_loot_operator_east_milsim_1_1,1,,0,body_mp_milsim_east_iw9_1_1,head_mp_milsim_east_iw9_1_1,1,,1,a&OPERATORS/MILSIM_EASTERN_1_DESC,nvg_2,nvg_2,ui_loot_operator_east_milsim_1_1,-0.25,1,,vestlight,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_milsim_1_1_lg,,0,
19,milsim_eastern_b,milsim_eastern_1,a&OPERATORS/MILSIM_EASTERN_2,body_mp_milsim_east_iw9_2_1,head_mp_milsim_east_iw9_2_1_lod1,ui_loot_operator_east_milsim_2_1,1,,0,body_mp_milsim_east_iw9_2_1,head_mp_milsim_east_iw9_2_1,1,,1,a&OPERATORS/MILSIM_EASTERN_2_DESC,,,ui_loot_operator_east_milsim_2_1,-0.25,1,,vestlight,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_milsim_2_1_lg,,0,
20,milsim_eastern_c,milsim_eastern_1,a&OPERATORS/MILSIM_EASTERN_3,body_mp_milsim_east_iw9_3_1,head_mp_milsim_east_iw9_3_1_lod1,ui_loot_operator_east_milsim_3_1,1,,0,body_mp_milsim_east_iw9_3_1,head_mp_milsim_east_iw9_3_1,1,,1,a&OPERATORS/MILSIM_EASTERN_3_DESC,nvg_2,nvg_2,ui_loot_operator_east_milsim_3_1,-0.25,1,,vestlight,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_milsim_3_1_lg,,0,
21,milsim_eastern_d,milsim_eastern_1,a&OPERATORS/MILSIM_EASTERN_4,body_mp_milsim_east_iw9_4_1,head_mp_milsim_east_iw9_4_1_lod1,ui_loot_operator_east_milsim_4_1,1,,0,body_mp_milsim_east_iw9_4_1,head_mp_milsim_east_iw9_4_1,1,,1,a&OPERATORS/MILSIM_EASTERN_4_DESC,,nvg_3,ui_loot_operator_east_milsim_4_1,-0.25,1,,vestlight,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_milsim_4_1_lg,,0,
22,soap_western_a,soap_western,a&OPERATORS/soap_WESTERN,body_mp_soap_iw9_1_1_merge,head_mp_soap_iw9_1_1_lod1,ui_loot_operator_west_soap_1_1,1,,0,body_mp_soap_iw9_1_1_merge,head_mp_soap_iw9_1_1,1,,1,a&OPERATORS/soap_WESTERN_DESC,nvg_3,,ui_loot_operator_west_soap_1_1,-0.6,0,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_soap_1_1_lg,,0,
23,oni_eastern_a,oni_eastern,a&OPERATORS/ONI_EASTERN,body_mp_oni_iw9_1_1,head_mp_oni_iw9_1_1_lod1,ui_loot_operator_east_oni_1_1,1,,0,body_mp_oni_iw9_1_1,head_mp_oni_iw9_1_1,1,,1,a&OPERATORS/ONI_EASTERN_DESC,nvg_2,nvg_2,ui_loot_operator_east_oni_1_1,-0.15,0,,vestlight,wstmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_oni_1_1_lg,,0,
24,gromsko_western_a,gromsko_western,a&OPERATORS/GROMSKO_WESTERN,body_mp_tarzan_iw9_3_1,head_mp_tarzan_iw9_3_1_lod1,ui_loot_operator_west_tarzan_3_1,1,,0,body_mp_tarzan_iw9_3_1,head_mp_tarzan_iw9_3_1,1,,1,a&OPERATORS/GROMSKO_WESTERN_DESC,,nvg_4,ui_loot_operator_west_tarzan_3_1,-0.15,1,,ghillie,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_tarzan_3_1_lg,,0,
25,reyes_western_a,reyes_western,a&OPERATORS/REYES_WESTERN,body_mp_reyes_iw9_1_1,head_mp_reyes_iw9_1_1_lod1,ui_loot_operator_west_reyes_1_1,1,,0,body_mp_reyes_iw9_1_1,head_mp_reyes_iw9_1_1,1,,1,a&OPERATORS/REYES_WESTERN_DESC,nvg_3,,ui_loot_operator_west_reyes_1_1,-0.15,1,,poncho,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_reyes_1_1_lg,,0,
26,luna_western_a,luna_western,a&OPERATORS/LUNA_WESTERN,body_mp_akira_iw9_1_1,head_mp_akira_iw9_1_1_lod1,ui_loot_operator_west_akira_1_1,1,,0,body_mp_akira_iw9_1_1,head_mp_akira_iw9_1_1,1,,1,a&OPERATORS/LUNA_WESTERN_DESC,nvg_3,nvg_3,ui_loot_operator_west_akira_1_1,-0.15,1,,cloth,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_akira_1_1_lg,,0,
27,roze_eastern_a,roze_eastern,a&OPERATORS/ROZE_EASTERN,body_mp_roze_iw9_1_1,head_mp_roze_iw9_1_1_lod1,ui_loot_operator_east_roze_1_1,1,,0,body_mp_roze_iw9_1_1,head_mp_roze_iw9_1_1,1,,1,a&OPERATORS/ROZE_EASTERN_DESC,nvg_3,none,ui_loot_operator_east_roze_1_1,-0.15,1,,vestlight,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_roze_1_1_lg,,0,
28,zero_eastern_a,zero_eastern,a&OPERATORS/ZERO_EASTERN,body_mp_jinn_iw9_1_1,head_mp_jinn_iw9_1_1_lod1,ui_loot_operator_east_jinn_1_1,1,,0,body_mp_jinn_iw9_1_1,head_mp_jinn_iw9_1_1,1,,1,a&OPERATORS/ZERO_EASTERN_DESC,,,ui_loot_operator_east_jinn_1_1,-0.15,1,,vestlight,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_jinn_1_1_lg,,0,
29,conor_eastern_a,conor_eastern,a&OPERATORS/CONOR_EASTERN,body_mp_conor_iw9_1_1,head_mp_conor_iw9_1_1_lod1,ui_loot_operator_east_conor_1_1,1,,0,body_mp_conor_iw9_1_1,head_mp_conor_iw9_1_1,1,,1,a&OPERATORS/CONOR_EASTERN_DESC,nvg_3,,ui_loot_operator_east_conor_1_1,-0.15,1,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_conor_1_1_lg,,0,
30,aksel_eastern_a,aksel_eastern,a&OPERATORS/AKSEL_EASTERN,body_mp_aksel_iw9_1_1,head_mp_aksel_iw9_1_1_lod1,ui_loot_operator_east_aksel_1_1,1,,0,body_mp_aksel_iw9_1_1,head_mp_aksel_iw9_1_1,1,,1,a&OPERATORS/AKSEL_EASTERN_DESC,,nvg_3,ui_loot_operator_east_aksel_1_1,-0.15,1,,vestheavy,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_aksel_1_1_lg,,0,
31,conor_eastern_b,conor_eastern,a&OPERATORS/CONOR_EASTERN_BK,body_mp_conor_iw9_2_1,head_mp_conor_iw9_2_1_lod1,ui_loot_operator_east_conor_2_1,1,,0,body_mp_conor_iw9_2_1,head_mp_conor_iw9_2_1,1,,1,a&OPERATORS/CONOR_EASTERN_BK_DESC,,nvg_3,ui_loot_operator_east_conor_2_1,-0.15,0,,vestlight,strapsgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_conor_2_1_lg,,0,
32,fender_western_b,fender_western,a&OPERATORS/FENDER_WESTERN_MTNDEW,body_mp_fender_iw9_2_1,head_mp_fender_iw9_2_1_lod1,ui_loot_operator_west_fender_2_1,1,,0,body_mp_fender_iw9_2_1,head_mp_fender_iw9_2_1,1,,1,a&OPERATORS/FENDER_WESTERN_MTNDEW_DESC,nvg_4,nvg_2,ui_loot_operator_west_fender_2_1,-0.3,0,,vestheavy,milhvygr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_fender_2_1_lg,,0,
33,hutch_western_b,hutch_western,a&OPERATORS/HUTCH_WESTERN_CODE,body_mp_hutch_iw9_3_1,head_mp_hutch_iw9_3_1_lod1,ui_loot_operator_west_hutch_2_1,1,,0,body_mp_hutch_iw9_3_1,head_mp_hutch_iw9_3_1,1,,1,a&OPERATORS/HUTCH_WESTERN_CODE_DESC,,,ui_loot_operator_west_hutch_2_1,-0.3,0,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_hutch_2_1_lg,,0,
34,reyes_western_b,reyes_western,a&OPERATORS/REYES_WESTERN_JL,body_mp_reyes_iw9_2_1,head_mp_reyes_iw9_2_1_lod1,ui_loot_operator_west_reyes_2_1,1,,0,body_mp_reyes_iw9_2_1,head_mp_reyes_iw9_2_1,1,,1,a&OPERATORS/REYES_WESTERN_JL_DESC,,nvg_3,ui_loot_operator_west_reyes_2_1,-0.15,0,,ghillie,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_reyes_2_1_lg,,0,
35,stiletto_eastern_a1,stiletto_eastern,a&OPERATORS/STILETTO_EASTERN,body_mp_stiletto_iw9_1_1,head_mp_stiletto_iw9_1_1_lod1,ui_loot_operator_east_stiletto_1_1,1,,0,body_mp_stiletto_iw9_1_1,head_mp_stiletto_iw9_1_1,1,,1,a&OPERATORS/STILETTO_EASTERN_DESC,nvg_3,,ui_loot_operator_east_stiletto_1_1,-0.27,1,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_stiletto_1_1_lg,,0,
36,zeus_eastern_a,zeus_eastern,a&OPERATORS/ZEUS_EASTERN_A,body_mp_zeus_iw9_1_1,head_mp_zeus_iw9_1_1_lod1,ui_loot_operator_east_zeus_1_1,1,,0,body_mp_zeus_iw9_1_1,head_mp_zeus_iw9_1_1,1,,1,a&OPERATORS/ZEUS_EASTERN_A_DESC,,,ui_loot_operator_east_zeus_1_1,-0.15,0,,vestlight,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_zeus_1_1_lg,,0,
37,neymar_eastern_a,neymar_eastern,a&OPERATORS/NEYMAR_EASTERN,body_mp_neymar_iw9_1_1,head_mp_neymar_iw9_1_1_lod1,ui_loot_operator_east_neymar_1_1,1,,0,body_mp_neymar_iw9_1_1,head_mp_neymar_iw9_1_1,1,,1,a&OPERATORS/NEYMAR_EASTERN_DESC,,,ui_loot_operator_east_neymar_1_1,-0.15,0,,cloth,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_neymar_1_1_lg,,0,
38,messi_western_a,messi_western,a&OPERATORS/MESSI_WESTERN,body_mp_messi_iw9_1_1,head_mp_messi_iw9_1_1_lod1,ui_loot_operator_west_messi_1_1,1,,0,body_mp_messi_iw9_1_1,head_mp_messi_iw9_1_1,1,,1,a&OPERATORS/MESSI_WESTERN_DESC,,none,ui_loot_operator_west_messi_1_1,-0.15,0,,ghillie,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_messi_1_1_lg,,0,
39,pogba_western_a,pogba_western,a&OPERATORS/pogba_WESTERN,body_mp_pogba_iw9_1_1,head_mp_pogba_iw9_1_1_lod1,ui_loot_operator_west_pogba_1_1,1,,0,body_mp_pogba_iw9_1_1,head_mp_pogba_iw9_1_1,1,,1,a&OPERATORS/pogba_WESTERN_DESC,nvg_3,none,ui_loot_operator_west_pogba_1_1,-0.15,0,,vestlight,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_pogba_1_1_lg,,0,
71,kilgore_eastern_sloth,kilgore_eastern,a&OPERATORS/KILGORE_EASTERN_SLOTH,body_mp_ramstein_iw9_2_1,head_mp_ramstein_iw9_2_1_lod1,ui_loot_operator_east_ramstein_2_1,1,,0,body_mp_ramstein_iw9_2_1,head_mp_ramstein_iw9_2_1,1,,1,a&OPERATORS/KILGORE_EASTERN_SLOTH_DESC,,,ui_loot_operator_east_ramstein_2_1,-0.6,0,,ghillie,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_ramstein_2_1_lg,,0,
72,conor_eastern_exotic,conor_eastern,a&OPERATORS/CONOR_EASTERN_EXOTIC,body_mp_conor_iw9_5_1,head_mp_conor_iw9_5_1_lod1,ui_loot_operator_east_conor_5_1,1,,0,body_mp_conor_iw9_5_1,head_mp_conor_iw9_5_1,1,,1,a&OPERATORS/CONOR_EASTERN_EXOTIC_DESC,,,ui_loot_operator_east_conor_5_1,-0.6,0,,flowing,wstlghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_conor_5_1_lg,,0,
73,calisto_eastern_et,calisto_eastern,a&OPERATORS/CALISTO_EASTERN_ET,body_mp_calisto_iw9_2_1,head_mp_calisto_iw9_2_1_lod1,ui_loot_operator_east_calisto_2_1,1,,0,body_mp_calisto_iw9_2_1,head_mp_calisto_iw9_2_1,1,,1,a&OPERATORS/CALISTO_EASTERN_ET_DESC,nvg_3,none,ui_loot_operator_east_calisto_2_1,-0.27,0,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_calisto_2_1_lg,,0,
74,zeus_eastern_b,zeus_eastern,a&OPERATORS/ZEUS_EASTERN_B,body_mp_zeus_iw9_2_1,head_mp_zeus_iw9_2_1_lod1,ui_loot_operator_east_zeus_2_1,1,,0,body_mp_zeus_iw9_2_1,head_mp_zeus_iw9_2_1,1,,1,a&OPERATORS/ZEUS_EASTERN_B_DESC,,nvg_3,ui_loot_operator_east_zeus_2_1,-0.27,0,,vestlight,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_zeus_2_1_lg,,0,
75,fender_western_knight,fender_western,a&OPERATORS/FENDER_WESTERN_KNIGHT,body_mp_fender_iw9_5_1,head_mp_fender_iw9_5_1_lod1,ui_loot_operator_west_fender_5_1,1,,0,body_mp_fender_iw9_5_1,head_mp_fender_iw9_5_1,1,,1,a&OPERATORS/FENDER_WESTERN_KNIGHT_DESC,,nvg_3,ui_loot_operator_west_fender_5_1,-0.3,0,,vestlight,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_fender_5_1_lg,,0,
77,calisto_eastern_red,calisto_eastern,a&OPERATORS/CALISTO_EASTERN_RED,body_mp_calisto_iw9_3_1,head_mp_calisto_iw9_3_1_lod1,ui_loot_operator_east_calisto_3_1,1,,0,body_mp_calisto_iw9_3_1,head_mp_calisto_iw9_3_1,1,,1,a&OPERATORS/CALISTO_EASTERN_RED_DESC,nvg_3,nvg_3,ui_loot_operator_east_calisto_3_1,-0.27,0,,flowing,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_calisto_3_1_lg,,0,
79,milsim_western_cq,milsim_western_1,a&OPERATORS/MILSIM_WESTERN_CQ,body_mp_opforce_shadow_company_armored_dmr_1_1,head_mp_opforce_shadow_company_armored_dmr_1_1_lod1,ui_loot_operator_west_shadow_dmr_1_1,1,,0,body_mp_opforce_shadow_company_armored_dmr_1_1,head_mp_opforce_shadow_company_armored_dmr_1_1,1,,1,a&OPERATORS/MILSIM_WESTERN_CQ_DESC,nvg_2,nvg_3,ui_loot_operator_west_shadow_dmr_1_1,-0.25,0,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_shadow_dmr_1_1_lg,,0,
80,nova_eastern_tht,nova_eastern,a&OPERATORS/NOVA_EASTERN_THT,body_mp_nova_iw9_2_1,head_mp_nova_iw9_2_1_lod1,ui_loot_operator_east_nova_2_1,1,,0,body_mp_nova_iw9_2_1,head_mp_nova_iw9_2_1,1,,1,a&OPERATORS/NOVA_EASTERN_THT_DESC,,,ui_loot_operator_east_nova_2_1,-0.15,0,,cloth,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_nova_2_1_lg,,0,
81,conor_eastern_greased,conor_eastern,a&OPERATORS/CONOR_EASTERN_GREASED,body_mp_conor_iw9_3_1,head_mp_conor_iw9_3_1_lod1,ui_loot_operator_east_conor_3_1,1,,0,body_mp_conor_iw9_3_1,head_mp_conor_iw9_3_1,1,,1,a&OPERATORS/CONOR_EASTERN_GREASED_DESC,,,ui_loot_operator_east_conor_3_1,-0.6,0,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_conor_3_1_lg,,0,
82,stiletto_eastern_et,stiletto_eastern,a&OPERATORS/STILETTO_EASTERN_ET,body_mp_stiletto_iw9_2_1,head_mp_stiletto_iw9_2_1_lod1,ui_loot_operator_east_stiletto_2_1,1,,0,body_mp_stiletto_iw9_2_1,head_mp_stiletto_iw9_2_1,1,,1,a&OPERATORS/STILETTO_EASTERN_ET_DESC,,nvg_3,ui_loot_operator_east_stiletto_2_1,-0.27,0,,vestlight,millghtgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_stiletto_2_1_lg,,0,
84,reyes_western_dr,reyes_western,a&OPERATORS/REYES_WESTERN_DR,body_mp_reyes_iw9_4_1,head_mp_reyes_iw9_4_1_lod1,ui_loot_operator_west_reyes_4_1,1,,0,body_mp_reyes_iw9_4_1,head_mp_reyes_iw9_4_1,1,,1,a&OPERATORS/REYES_WESTERN_DR_DESC,,,ui_loot_operator_west_reyes_4_1,-0.15,0,,flowing,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_reyes_4_1_lg,,0,
85,zero_eastern_yj,zero_eastern,a&OPERATORS/ZERO_EASTERN_YJ,body_mp_zero_iw9_3_1,head_mp_zero_iw9_3_1_lod1,ui_loot_operator_east_zero_3_1,1,,0,body_mp_zero_iw9_3_1,head_mp_zero_iw9_3_1,1,,1,a&OPERATORS/ZERO_EASTERN_YJ_DESC,nvg_3,,ui_loot_operator_east_zero_3_1,-0.15,0,,vestlight,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_east_zero_3_1_lg,,0,
87,gus_western_et,gus_western,a&OPERATORS/GUS_WESTERN_ET,body_mp_gus_iw9_2_1,head_mp_gus_iw9_2_1_lod1,ui_loot_operator_west_gus_2_1,1,,0,body_mp_gus_iw9_2_1,head_mp_gus_iw9_2_1,1,,1,a&OPERATORS/GUS_WESTERN_ET_DESC,,nvg_3,ui_loot_operator_west_gus_2_1,-0.4,0,,vestheavy,milmedgr,,,0,WZ2,IW9,MGL,,,,,,ui_loot_operator_west_gus_2_1_lg,,0,
