string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
saba_marshland,24767.0,-6097.0,1016.89,0.0,162.4,0.0,,cspf_0_auto137,dmz_squadSpawnPoint,,,,,,,,43,
saba_marshland,29976.6,5650.72,258.19,0.0,266.3,0.0,cspf_0_auto144,cspf_0_auto143,dmz_squadSpawnPoint,,,,,,,,44,
saba_marshland,30310.0,5696.82,260.03,0.0,269.9,0.0,cspf_0_auto143,,dmz_squadSpawnPoint,,,,,,,,45,
saba_marshland,30155.0,5580.0,269.3,0.0,256.5,0.0,,cspf_0_auto144,dmz_squadSpawnPoint,,,,,,,,46,
saba_marshland,8350.78,7635.15,428.07,0.0,330.1,0.0,cspf_0_auto151,cspf_0_auto150,dmz_squadSpawnPoint,,,,,,,,47,
saba_marshland,8478.62,7921.65,432.44,0.0,333.7,0.0,cspf_0_auto150,,dmz_squadSpawnPoint,,,,,,,,48,
saba_marshland,8483.0,7747.0,425.44,0.0,320.3,0.0,,cspf_0_auto151,dmz_squadSpawnPoint,,,,,,,,49,
saba_marshland,10130.0,-5218.0,890.1,0.0,60.0,0.0,,cspf_0_auto129,dmz_squadSpawnPoint,,,,,,,,50,
None,-3850.0,52835.0,253.01,0.0,200.54,0.0,,cspf_0_auto77,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,51,30
None,-3784.5,34200.5,266.15,0.0,192.0,0.0,,cspf_0_auto79,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,52,36
None,-25267.0,36021.0,-198.61,0.0,282.0,0.0,,cspf_0_auto81,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,53,32
None,-37448.0,24141.0,-151.94,0.0,331.89,0.0,,cspf_0_auto83,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,54,34
None,-52969.5,-11236.0,160.0,0.0,295.67,0.0,,cspf_0_auto85,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,55,33
None,-53933.0,16506.0,1504.51,0.0,21.49,0.0,,cspf_0_auto87,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,56,31
None,-39969.0,-40376.0,389.87,0.0,32.07,0.0,,cspf_0_auto89,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,57,29
None,-43422.5,-8245.0,350.96,0.0,208.86,0.0,,cspf_0_auto91,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,58,35
None,-15730.3,-1305.72,227.5,0.0,69.19,0.0,,cspf_0_auto423,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,59,25
None,10366.5,-10185.5,2106.24,0.0,300.0,0.0,,cspf_0_auto430,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,60,1
None,10242.5,-20831.5,1437.22,0.0,300.0,0.0,,cspf_0_auto437,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,61,3
None,-617.0,14182.0,626.26,0.0,177.99,0.0,,cspf_0_auto109,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,62,6
None,38069.0,-33416.0,242.76,0.0,193.99,0.0,,cspf_0_auto111,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,63,12
None,-31333.5,-11515.5,1414.86,0.0,208.0,0.0,,cspf_0_auto445,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,64,16
None,27516.7,37341.6,623.4,0.0,216.57,0.0,,cspf_0_auto122,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,65,28
None,26994.2,3427.1,128.0,0.0,175.55,0.0,,cspf_0_auto130,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,66,15
None,47418.4,-4247.89,777.28,0.0,213.31,0.0,,cspf_0_auto136,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,67,21
None,38671.3,-17104.5,165.56,0.0,316.04,0.0,,cspf_0_auto144,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,68,18
None,33858.8,9785.0,319.49,0.0,121.48,0.0,,cspf_0_auto150,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,69,11
None,2947.5,46433.8,769.52,0.0,322.58,0.0,,cspf_0_auto157,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,70,19
None,-11409.0,-31560.7,379.89,0.0,212.01,0.0,,cspf_0_auto171,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,71,9
None,-24861.0,-43285.7,445.31,0.0,226.21,0.0,,cspf_0_auto179,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,72,22
None,14571.5,-58783.2,165.2,0.0,90.24,0.0,,cspf_0_auto206,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,73,8
None,24968.9,-45893.9,592.97,0.0,118.22,0.0,,cspf_0_auto227,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,74,5
None,8346.5,-33471.5,822.5,0.0,345.0,0.0,,cspf_0_auto15149,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,75,37
None,12524.5,43435.3,419.47,0.0,272.06,0.0,,cspf_0_auto234,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,76,14
None,-24172.5,-56564.5,186.23,0.0,17.97,0.0,,cspf_0_auto256,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,77,7
None,-13302.0,-53827.0,149.19,0.0,111.33,0.0,,cspf_0_auto262,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,78,26
None,-9169.0,-44573.0,394.38,0.0,349.34,0.0,,cspf_0_auto269,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,79,17
None,9525.0,-43711.0,187.64,0.0,198.74,0.0,,cspf_0_auto276,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,80,27
None,-40122.5,-28344.0,128.0,0.0,111.35,0.0,,cspf_0_auto283,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,81,4
None,-19071.5,-24316.0,344.0,0.0,124.58,0.0,,cspf_0_auto291,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,82,20
None,-36653.0,10753.0,713.84,0.0,229.27,0.0,,cspf_0_auto304,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,83,10
None,8779.5,28308.0,185.23,0.0,229.27,0.0,,cspf_0_auto311,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,84,24
None,-19849.5,10350.5,765.83,0.0,229.27,0.0,,cspf_0_auto298,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,85,23
None,34343.2,22915.6,276.83,0.0,236.31,0.0,,cspf_0_auto241,dmz_squadSpawnPoint_GLOuterEdge1,,,,,,,,86,2
None,32957.7,-11715.9,172.0,0.0,235.85,0.0,,cspf_0_auto248,dmz_squadSpawnPoint_GLOuterEdge2,,,,,,,,87,13
saba_mtntwn,21514.0,-23472.0,1251.23,0.0,135.85,0.0,,,dmz_squadSpawnPoint,,,,,320,,,88,
saba_mtntwn,30946.0,-12456.0,795.23,0.0,195.85,0.0,,,dmz_squadSpawnPoint,,,,,320,,,89,
saba_mtntwn,8698.0,-20464.0,2131.23,0.0,15.85,0.0,,,dmz_squadSpawnPoint,,,,,320,,,90,
saba_mtntwn,21434.0,-5720.0,659.23,0.0,240.85,0.0,,,dmz_squadSpawnPoint,,,,,320,,,91,
saba_mtntwn,11250.0,-7728.0,1779.23,0.0,345.85,0.0,,,dmz_squadSpawnPoint,,,,,320,,,92,
saba_mtntwn,10168.0,-13240.0,3128.0,0.0,0.0,0.0,,,dmz_squadSpawnPoint,,,,,320,,,93,
saba_observatory,2817.0,-16473.5,3668.0,0.0,105.85,0.0,,,dmz_squadSpawnPoint,,,,,320,,,94,
saba_observatory,-137.0,-23791.5,3181.09,0.0,195.85,0.0,,,dmz_squadSpawnPoint,,,,,320,,,95,
saba_observatory,-4918.0,-25301.5,3666.74,0.0,10.25,0.0,,,dmz_squadSpawnPoint,,,,,320,,,96,
saba_observatory,-7037.0,-14910.5,4209.12,0.0,326.25,0.0,,,dmz_squadSpawnPoint,,,,,320,,,97,
saba_observatory,-3592.0,-8172.5,3750.86,0.0,302.45,0.0,,,dmz_squadSpawnPoint,,,,,320,,,98,
saba_oilfield,-14643.5,28404.5,-174.84,0.0,185.9,0.0,,,dmz_squadSpawnPoint,,,,,,,,99,
saba_oilfield,-16776.5,13173.0,275.51,359.43,137.39,2.63,,,dmz_squadSpawnPoint,,,,,,,,100,
saba_oldtwn,2308.0,-21466.5,2367.28,1.14,306.91,0.45,,,dmz_squadSpawnPoint,,,,,,,,101,
saba_oldtwn,9526.0,-22115.5,1409.78,1.04,253.87,-0.64,,,dmz_squadSpawnPoint,,,,,,,,102,
saba_suburbs_13,-42388.0,15066.5,741.1,0.0,44.45,0.0,,,dmz_squadSpawnPoint,,,,,,,,103,
saba_wartorn,-3648.0,32273.0,374.78,0.0,153.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,104,
saba_wartorn,-16765.5,46794.5,152.59,0.0,17.97,0.0,,,dmz_squadSpawnPoint,,,,,,,,105,
saba_wartorn,-1828.5,46144.5,153.5,359.51,171.9,-1.12,,,dmz_squadSpawnPoint,,,,,,,,106,
saba_wartorn,-18131.0,35505.0,-72.0,0.0,35.0,0.0,,,dmz_squadSpawnPoint,,,,,,,,107,
